                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                 1.4906,                 0.9126,                 1.8671,                0.91045,                0.87239,                0.92459,                0.47627,                 1.5237,                0.83511,                 2.0786,              0.0082675,              0.0082675,              0.0082675
                     73,                 1.4768,                0.90929,                 1.8571,                0.90713,                0.87125,                0.91762,                0.47029,                  1.535,                0.83156,                 2.0766,              0.0082428,              0.0082428,              0.0082428
                     74,                 1.4574,                 0.8831,                 1.8541,                0.91364,                0.89407,                0.91924,                0.47364,                 1.5651,                0.82899,                 2.1168,               0.008218,               0.008218,               0.008218
                     75,                 1.4766,                0.91006,                 1.8482,                0.90047,                0.86491,                0.91405,                0.46445,                 1.5728,                0.84405,                  2.107,              0.0081932,              0.0081932,              0.0081932
                     76,                 1.4689,                0.89588,                 1.8432,                0.90645,                0.90155,                0.91755,                 0.4569,                 1.6018,                0.83329,                 2.1152,              0.0081685,              0.0081685,              0.0081685
                     77,                 1.4821,                0.90156,                 1.8684,                0.90236,                0.89144,                0.92632,                0.47993,                 1.5375,                 0.8276,                 2.0993,              0.0081437,              0.0081437,              0.0081437
                     78,                 1.4562,                0.88781,                 1.8297,                0.91849,                0.88979,                0.93393,                0.48242,                 1.5604,                 0.8151,                 2.0769,               0.008119,               0.008119,               0.008119
                     79,                 1.4363,                0.88425,                 1.8215,                 0.9008,                0.88754,                0.92092,                0.47462,                 1.5642,                0.82419,                 2.0788,              0.0080942,              0.0080942,              0.0080942
                     80,                 1.4564,                0.87495,                 1.8367,                0.91916,                0.88803,                 0.9266,                0.47844,                  1.557,                0.84898,                 2.0945,              0.0080695,              0.0080695,              0.0080695
                     81,                  1.436,                0.86456,                 1.8056,                0.91202,                0.89373,                0.92217,                0.47622,                 1.5865,                0.81554,                  2.078,              0.0080447,              0.0080447,              0.0080447
                     82,                 1.4517,                0.87286,                 1.8273,                0.90841,                0.87921,                0.91954,                0.48467,                 1.5316,                0.83156,                 2.0707,                0.00802,                0.00802,                0.00802
                     83,                   1.45,                0.87312,                 1.8321,                0.90981,                0.88694,                0.92414,                0.47988,                 1.5583,                0.80929,                 2.1094,              0.0079953,              0.0079953,              0.0079953
                     84,                 1.4451,                0.85735,                 1.8187,                0.92001,                0.87879,                0.93011,                0.47472,                 1.6004,                0.82084,                 2.0964,              0.0079705,              0.0079705,              0.0079705
                     85,                 1.4392,                 0.8387,                 1.8009,                0.91055,                 0.9044,                0.92573,                0.47825,                 1.5695,                0.79646,                 2.0491,              0.0079457,              0.0079457,              0.0079457
                     86,                 1.4314,                0.86923,                 1.8158,                0.91547,                0.88007,                0.92257,                0.47128,                 1.5555,                0.82925,                 2.1244,               0.007921,               0.007921,               0.007921
                     87,                 1.4246,                0.84311,                 1.8207,                 0.9225,                0.88908,                0.92108,                0.47427,                 1.5579,                0.87536,                 2.1127,              0.0078963,              0.0078963,              0.0078963
                     88,                 1.4185,                0.85383,                  1.808,                0.91391,                0.89415,                0.92651,                0.48872,                  1.537,                0.79314,                 2.0686,              0.0078715,              0.0078715,              0.0078715
                     89,                  1.427,                0.84162,                 1.8164,                0.91507,                0.87836,                0.92567,                0.48631,                 1.5484,                0.82422,                 2.0882,              0.0078467,              0.0078467,              0.0078467
                     90,                 1.4215,                 0.8521,                 1.8084,                0.91614,                0.90354,                0.93332,                0.48331,                 1.5524,                0.78111,                  2.108,               0.007822,               0.007822,               0.007822
                     91,                 1.4163,                0.84281,                  1.806,                0.92361,                0.89885,                0.93861,                0.49565,                 1.5556,                0.76583,                 2.0919,              0.0077973,              0.0077973,              0.0077973
                     92,                 1.4211,                 0.8291,                 1.8083,                0.92043,                0.89671,                0.93203,                0.49668,                 1.5398,                0.78032,                 2.1227,              0.0077725,              0.0077725,              0.0077725
                     93,                 1.4313,                 0.8297,                 1.8151,                 0.9179,                0.88277,                0.93281,                 0.4961,                 1.5458,                0.76582,                 2.1072,              0.0077478,              0.0077478,              0.0077478
                     94,                 1.3912,                0.81183,                 1.7906,                0.91599,                0.89351,                0.93251,                0.48851,                 1.5668,                0.79395,                 2.1454,               0.007723,               0.007723,               0.007723
                     95,                 1.3943,                 0.8034,                 1.7896,                0.91378,                0.88604,                0.92178,                0.48556,                 1.5401,                 0.7822,                 2.0961,              0.0076983,              0.0076983,              0.0076983
                     96,                 1.3963,                0.82012,                 1.7705,                  0.915,                0.89629,                0.93218,                0.48815,                 1.5453,                0.78104,                 2.0622,              0.0076735,              0.0076735,              0.0076735
                     97,                 1.3907,                0.82544,                 1.7684,                  0.927,                0.89159,                 0.9331,                0.49107,                 1.5201,                 0.7705,                 2.0646,              0.0076488,              0.0076488,              0.0076488
                     98,                 1.3919,                0.81722,                 1.7873,                0.92556,                0.90055,                0.92532,                0.47119,                 1.5684,                0.78031,                 2.1107,               0.007624,               0.007624,               0.007624
                     99,                 1.4046,                0.80794,                 1.7928,                0.92318,                0.88727,                0.92038,                0.47945,                 1.5751,                0.78749,                 2.1165,              0.0075993,              0.0075993,              0.0075993
                    100,                 1.3872,                0.84416,                 1.7725,                0.92346,                0.89373,                0.93014,                0.48437,                 1.5491,                0.77163,                 2.1003,              0.0075745,              0.0075745,              0.0075745
                    101,                 1.3875,                0.80797,                 1.7826,                0.91856,                0.89159,                0.92752,                0.48513,                 1.5765,                0.77972,                 2.1297,              0.0075498,              0.0075498,              0.0075498
                    102,                 1.3789,                0.81213,                 1.7857,                 0.9265,                0.88903,                0.93322,                 0.4927,                 1.5652,                0.75525,                 2.1325,               0.007525,               0.007525,               0.007525
                    103,                 1.3835,                 0.8065,                 1.7797,                0.91214,                0.89501,                0.92476,                0.48039,                 1.5605,                0.77767,                  2.127,              0.0075003,              0.0075003,              0.0075003
                    104,                 1.3858,                0.81641,                 1.7581,                0.92867,                0.88905,                0.93378,                0.48782,                 1.5717,                0.75813,                 2.1141,              0.0074755,              0.0074755,              0.0074755
                    105,                 1.3684,                  0.801,                 1.7588,                0.92129,                0.88924,                0.92735,                0.47852,                 1.5731,                0.76964,                 2.0873,              0.0074507,              0.0074507,              0.0074507
                    106,                 1.3673,                0.78872,                 1.7628,                0.92969,                0.89169,                0.93272,                0.49334,                  1.554,                0.75483,                 2.0866,               0.007426,               0.007426,               0.007426
                    107,                 1.3817,                0.80166,                 1.7532,                0.92506,                0.90184,                0.93117,                0.48481,                 1.5618,                0.74672,                 2.0892,              0.0074013,              0.0074013,              0.0074013
                    108,                 1.3735,                0.81718,                 1.7548,                0.91764,                 0.8805,                0.92314,                0.48507,                 1.5912,                0.77084,                  2.131,              0.0073765,              0.0073765,              0.0073765
                    109,                 1.3691,                0.80484,                 1.7637,                0.92615,                0.90013,                0.93349,                0.49011,                  1.554,                0.72619,                 2.0972,              0.0073517,              0.0073517,              0.0073517
                    110,                 1.3569,                0.79835,                  1.751,                0.91688,                0.89458,                0.92365,                0.47229,                 1.5566,                0.76266,                 2.0992,               0.007327,               0.007327,               0.007327
                    111,                 1.3489,                0.78133,                 1.7434,                0.91464,                 0.8472,                0.91466,                0.48081,                 1.5762,                0.77029,                 2.1336,              0.0073023,              0.0073023,              0.0073023
                    112,                 1.3449,                0.77137,                 1.7415,                0.92191,                0.89543,                 0.9336,                0.49104,                 1.5363,                 0.7538,                 2.1048,              0.0072775,              0.0072775,              0.0072775
                    113,                  1.348,                0.80902,                 1.7344,                 0.9235,                 0.8862,                0.92723,                0.48731,                 1.5597,                0.77747,                 2.1222,              0.0072527,              0.0072527,              0.0072527
                    114,                 1.3445,                0.77918,                 1.7313,                0.92582,                0.88007,                0.92712,                  0.484,                 1.5633,                0.75626,                 2.0817,               0.007228,               0.007228,               0.007228
                    115,                 1.3351,                0.78184,                 1.7235,                 0.9157,                0.89009,                0.92492,                0.48403,                 1.5777,                0.74972,                 2.1222,              0.0072033,              0.0072033,              0.0072033
                    116,                 1.3224,                0.76271,                 1.7245,                0.91079,                0.89629,                0.92826,                0.48473,                 1.5573,                0.74713,                 2.1262,              0.0071785,              0.0071785,              0.0071785
                    117,                 1.3192,                0.75915,                 1.7138,                 0.9218,                 0.8933,                0.93308,                0.49096,                 1.5522,                0.72875,                  2.136,              0.0071538,              0.0071538,              0.0071538
                    118,                 1.3251,                0.75414,                 1.7356,                0.91192,                0.90013,                0.92868,                0.48967,                 1.5736,                 0.7305,                  2.148,               0.007129,               0.007129,               0.007129
                    119,                 1.3121,                0.75567,                  1.711,                0.91804,                0.89882,                 0.9348,                0.49437,                 1.5621,                0.73301,                 2.1328,              0.0071042,              0.0071042,              0.0071042
                    120,                 1.3283,                0.75745,                 1.7379,                0.92565,                0.89586,                0.93201,                 0.4967,                 1.5529,                0.72739,                 2.1513,              0.0070795,              0.0070795,              0.0070795
                    121,                  1.318,                0.75907,                 1.7156,                0.92436,                0.90234,                0.93251,                0.49077,                 1.5548,                0.72576,                 2.1567,              0.0070547,              0.0070547,              0.0070547
                    122,                 1.3233,                0.75578,                 1.7276,                0.92011,                0.89468,                0.92426,                0.47551,                 1.5903,                0.74296,                 2.1539,                0.00703,                0.00703,                0.00703
                    123,                 1.3153,                0.75933,                 1.7116,                 0.9258,                0.90529,                0.93855,                0.49462,                  1.569,                0.72796,                 2.1659,              0.0070053,              0.0070053,              0.0070053
                    124,                 1.3131,                0.77396,                 1.7367,                0.92543,                0.89714,                0.92617,                0.47712,                  1.583,                0.73401,                 2.1995,              0.0069805,              0.0069805,              0.0069805
                    125,                  1.328,                0.75451,                 1.7168,                0.92208,                0.89905,                0.93249,                0.48974,                 1.5623,                0.73312,                 2.1412,              0.0069558,              0.0069558,              0.0069558
                    126,                 1.3158,                0.74434,                 1.7231,                0.92002,                0.90141,                0.92914,                0.48207,                   1.58,                0.73632,                 2.1337,               0.006931,               0.006931,               0.006931
                    127,                 1.3158,                0.76224,                 1.7133,                0.91145,                0.89757,                0.92849,                 0.4837,                 1.5687,                0.73334,                 2.1411,              0.0069063,              0.0069063,              0.0069063
                    128,                 1.2871,                0.74621,                 1.6872,                0.91513,                0.89736,                0.92914,                0.48671,                 1.5754,                0.73565,                 2.1322,              0.0068815,              0.0068815,              0.0068815
                    129,                 1.2934,                0.73677,                 1.6973,                0.91824,                0.89458,                0.92417,                0.48526,                 1.5802,                0.74163,                 2.1381,              0.0068568,              0.0068568,              0.0068568
                    130,                 1.2962,                0.75481,                 1.6817,                0.91633,                0.90482,                0.92204,                0.48018,                 1.5705,                0.73814,                 2.1153,               0.006832,               0.006832,               0.006832
                    131,                 1.2934,                0.74447,                 1.6916,                0.92083,                0.90842,                0.93079,                0.49112,                 1.5615,                0.73081,                 2.1099,              0.0068073,              0.0068073,              0.0068073
                    132,                 1.3042,                0.73266,                 1.7013,                0.92979,                0.89873,                0.92861,                0.49631,                 1.5572,                0.73042,                 2.1491,              0.0067825,              0.0067825,              0.0067825
                    133,                 1.2775,                0.74789,                 1.6794,                0.91858,                0.89081,                0.92107,                0.48991,                 1.5674,                 0.7195,                 2.1458,              0.0067577,              0.0067577,              0.0067577
                    134,                  1.283,                0.71373,                 1.6793,                0.91315,                0.90098,                0.92578,                   0.48,                 1.5688,                 0.7282,                 2.1438,               0.006733,               0.006733,               0.006733
                    135,                 1.2772,                0.72923,                 1.7065,                0.92657,                0.89935,                0.92881,                 0.4918,                 1.5612,                0.71531,                 2.1863,              0.0067082,              0.0067082,              0.0067082
                    136,                 1.2771,                0.73835,                 1.7038,                0.92428,                0.90131,                 0.9267,                0.47929,                 1.5847,                0.70298,                 2.1942,              0.0066835,              0.0066835,              0.0066835
                    137,                 1.2675,                0.72563,                  1.673,                0.92246,                0.90312,                0.93024,                0.48693,                 1.5564,                0.72234,                 2.1635,              0.0066587,              0.0066587,              0.0066587
                    138,                 1.2702,                0.71053,                 1.6728,                 0.9143,                0.89501,                0.92578,                0.48117,                 1.5808,                 0.7378,                 2.1436,               0.006634,               0.006634,               0.006634
