train_loss_bbox,train_loss_giou,train_cardinality_error,step,training_loss,train_loss_ce,epoch,validation/loss,validation_cardinality_error,validation_loss_giou,validation_loss_ce,validation_loss_bbox
0.07313860952854156,0.271737664937973,6.375,224,1.116213083267212,0.20704472064971924,0,,,,,
0.0710640400648117,0.24893203377723694,1.375,229,0.9567811489105225,0.10359685868024826,0,,,,,
0.0769951269030571,0.23222662508487701,1.125,234,0.9158546924591064,0.06642580777406693,0,,,,,
0.09360625594854355,0.3346381187438965,3.375,239,1.2987666130065918,0.1614590585231781,0,,,,,
0.06918948143720627,0.22334225475788116,0.375,244,0.8309324979782104,0.0383005365729332,0,,,,,
0.07825908064842224,0.29495468735694885,0.375,249,1.1215660572052002,0.1403612196445465,0,,,,,
0.06758621335029602,0.2652682363986969,3.0,254,0.9590023756027222,0.09053487330675125,0,,,,,
0.10414725542068481,0.3466111421585083,13.25,259,1.5138649940490723,0.29990649223327637,0,,,,,
0.0853644609451294,0.2827872633934021,4.25,264,1.099365472793579,0.1069687232375145,0,,,,,
0.06323833018541336,0.27065929770469666,4.25,269,1.0471978187561035,0.18968753516674042,0,,,,,
0.08104049414396286,0.30151355266571045,2.25,274,1.1605985164642334,0.1523689329624176,0,,,,,
0.07755263149738312,0.3432416021823883,1.25,279,1.1939542293548584,0.11970791220664978,0,,,,,
0.11557380855083466,0.2792308032512665,0.25,284,1.2187076807022095,0.08237700909376144,0,,,,,
0.12364114820957184,0.5866090655326843,3.125,289,2.1080119609832764,0.3165881335735321,0,,,,,
0.0866086333990097,0.2942821979522705,1.0,294,1.0533196926116943,0.03171217069029808,0,,,,,
0.07410504668951035,0.25502467155456543,1.125,299,0.9298193454742432,0.04924474284052849,0,,,,,
0.07407594472169876,0.26457953453063965,4.25,304,1.019493579864502,0.11995484679937363,0,,,,,
0.058948028832674026,0.22049833834171295,8.125,309,0.9171162843704224,0.1813795119524002,0,,,,,
,,,313,,,0,1.1338812112808228,1.8693820238113403,0.3120819628238678,0.1478111892938614,0.07238127291202545
0.07940652966499329,0.30422282218933105,5.375,314,1.2127033472061157,0.207225039601326,1,,,,,
0.07268029451370239,0.28835898637771606,4.625,319,1.0810701847076416,0.14095072448253632,1,,,,,
0.06414603441953659,0.26100870966911316,2.0,324,1.104724407196045,0.26197686791419983,1,,,,,
0.05949631333351135,0.2602553367614746,1.375,329,0.8557155728340149,0.037723347544670105,1,,,,,
0.07013686746358871,0.27912893891334534,1.625,334,1.0130438804626465,0.10410172492265701,1,,,,,
0.07753942906856537,0.2185857743024826,0.75,339,0.8546061515808105,0.02973741479218006,1,,,,,
0.06730853021144867,0.2838185429573059,5.0,344,1.1129937171936035,0.20881399512290955,1,,,,,
0.08102328330278397,0.2858048975467682,0.875,349,1.0110136270523071,0.03428739309310913,1,,,,,
0.0858541876077652,0.31198081374168396,0.5,354,1.0736415386199951,0.020409004762768745,1,,,,,
0.0659116879105568,0.24968916177749634,1.875,359,0.9363749027252197,0.10743813961744308,1,,,,,
0.044831838458776474,0.24469535052776337,1.25,364,0.7768397331237793,0.06328985840082169,1,,,,,
0.06647948175668716,0.2322668731212616,0.5,369,0.9026451706886292,0.10571400821208954,1,,,,,
0.0839604064822197,0.29658645391464233,1.75,374,1.1022083759307861,0.08923344314098358,1,,,,,
0.0735335648059845,0.24526715278625488,1.125,379,0.8940342664718628,0.03583212569355965,1,,,,,
0.06672415137290955,0.2518976926803589,1.125,384,0.8790664672851562,0.04165031388401985,1,,,,,
0.06353577226400375,0.27678659558296204,1.0,389,0.9929479360580444,0.12169588357210159,1,,,,,
0.08380406349897385,0.3127281367778778,0.25,394,1.0601071119308472,0.015630541369318962,1,,,,,
0.08892174810171127,0.30730247497558594,0.125,399,1.0788030624389648,0.01958935335278511,1,,,,,
0.0566830150783062,0.2420550137758255,1.5,404,0.901016116142273,0.13349096477031708,1,,,,,
0.06649696081876755,0.26448854804039,2.625,409,0.9499038457870483,0.08844190090894699,1,,,,,
0.07567092031240463,0.20223669707775116,3.5,414,0.8520030379295349,0.06917503476142883,1,,,,,
0.06870265305042267,0.27315443754196167,1.125,419,0.9284749031066895,0.03865281865000725,1,,,,,
0.10514954477548599,0.28158798813819885,1.0,424,1.2002894878387451,0.11136575788259506,1,,,,,
0.0765095204114914,0.3029782772064209,0.875,429,1.0444928407669067,0.05598866567015648,1,,,,,
0.0,0.0,0.0,434,0.002024792367592454,0.002024792367592454,1,,,,,
0.07603246718645096,0.28788915276527405,2.0,439,1.056463360786438,0.10052275657653809,1,,,,,
0.1185862347483635,0.3499006927013397,0.5,444,1.3121042251586914,0.019371746107935905,1,,,,,
0.08740977197885513,0.31536900997161865,0.75,449,1.1513665914535522,0.08357969671487808,1,,,,,
0.09359303116798401,0.31111133098602295,0.875,454,1.182912826538086,0.09272504597902298,1,,,,,
0.056282564997673035,0.2707667350769043,1.0,459,0.8592917919158936,0.036345481872558594,1,,,,,
0.08359285444021225,0.26559728384017944,0.75,464,0.9775975942611694,0.028438787907361984,1,,,,,
0.056020766496658325,0.23738321661949158,1.5,469,0.8022435903549194,0.04737332835793495,1,,,,,
0.07766551524400711,0.26725664734840393,1.0,474,1.017465591430664,0.09462468326091766,1,,,,,
0.06388965994119644,0.2808802127838135,2.0,479,0.9350212216377258,0.053812503814697266,1,,,,,
0.06874980032444,0.26184210181236267,2.25,484,0.976779580116272,0.10934635996818542,1,,,,,
0.06321517378091812,0.23603899776935577,0.625,489,0.8281275629997253,0.039973702281713486,1,,,,,
0.06161070987582207,0.2628244459629059,0.125,494,0.8481578826904297,0.014455396682024002,1,,,,,
0.06359600275754929,0.23468413949012756,2.125,499,0.8848265409469604,0.0974782407283783,1,,,,,
0.06944137811660767,0.2589430510997772,3.625,504,0.9825187921524048,0.11742577701807022,1,,,,,
0.08044131845235825,0.2920337915420532,3.75,509,1.1468045711517334,0.1605304330587387,1,,,,,
0.07604821771383286,0.2618301808834076,3.75,514,1.0192985534667969,0.11539706587791443,1,,,,,
0.05356790870428085,0.2538885772228241,0.375,519,0.9144226312637329,0.13880592584609985,1,,,,,
0.06018894165754318,0.24369825422763824,0.75,524,0.8205761909484863,0.03223498910665512,1,,,,,
0.07243116199970245,0.29925552010536194,1.875,529,1.06661856174469,0.10595176368951797,1,,,,,
0.0661274716258049,0.22860121726989746,1.125,534,0.8154424428939819,0.027602635324001312,1,,,,,
0.07583622634410858,0.31784239411354065,3.625,539,1.159165620803833,0.1442997008562088,1,,,,,
0.06576447933912277,0.27601879835128784,7.5,544,1.060158133506775,0.17929816246032715,1,,,,,
0.060339704155921936,0.21657568216323853,2.125,549,0.8025006055831909,0.06765076518058777,1,,,,,
0.07521899789571762,0.2485262155532837,5.125,554,1.0076768398284912,0.13452942669391632,1,,,,,
0.07372958958148956,0.28336769342422485,3.0,559,1.0382683277130127,0.102884940803051,1,,,,,
0.07188515365123749,0.23396863043308258,2.375,564,0.9017608165740967,0.0743977427482605,1,,,,,
0.07632622122764587,0.26417312026023865,3.75,569,1.0053339004516602,0.09535659104585648,1,,,,,
0.05536770820617676,0.2093125730752945,3.0,574,0.7646348476409912,0.06917117536067963,1,,,,,
0.06942884624004364,0.5092819929122925,2.625,579,1.766391396522522,0.40068313479423523,1,,,,,
0.07184811681509018,0.2348019778728485,1.5,584,0.8781411647796631,0.04929659888148308,1,,,,,
0.07253078371286392,0.30462178587913513,2.5,589,1.0496537685394287,0.07775624096393585,1,,,,,
0.065818190574646,0.2447168231010437,1.125,594,0.8508032560348511,0.032278645783662796,1,,,,,
0.0812387615442276,0.30991092324256897,4.25,599,1.1574387550354004,0.13142308592796326,1,,,,,
0.06798724085092545,0.2595767080783844,1.0,604,0.9564543962478638,0.09736478328704834,1,,,,,
0.06167767569422722,0.25044578313827515,2.625,609,0.8908411264419556,0.0815611407160759,1,,,,,
0.0687527060508728,0.28298890590667725,4.75,614,1.0237183570861816,0.1139770895242691,1,,,,,
0.06194324046373367,0.3358842432498932,3.0,619,1.1757986545562744,0.1943139284849167,1,,,,,
0.06628816574811935,0.24493686854839325,2.25,624,0.8938586711883545,0.07254412770271301,1,,,,,
,,,627,,,1,1.0092304944992065,1.9452247619628906,0.2887556850910187,0.12125996500253677,0.062091805040836334
0.04581538215279579,0.195146843791008,2.875,629,0.6815896034240723,0.0622190460562706,2,,,,,
0.0606229193508625,0.23558557033538818,2.0,634,0.8799721002578735,0.10568636655807495,2,,,,,
0.06222686916589737,0.18791213631629944,0.75,639,0.7040202021598816,0.017061591148376465,2,,,,,
0.07158494740724564,0.2890937924385071,5.375,644,1.1489696502685547,0.21285733580589294,2,,,,,
0.07098978012800217,0.2899486720561981,5.75,649,1.073237419128418,0.13839121162891388,2,,,,,
0.05900904908776283,0.25094664096832275,2.625,654,0.8893563151359558,0.09241779148578644,2,,,,,
0.08267644047737122,0.3220783472061157,3.0,659,1.130155324935913,0.07261646538972855,2,,,,,
0.06297074258327484,0.2729014754295349,1.0,664,0.9332256317138672,0.07256895303726196,2,,,,,
0.10604172199964523,0.5999471545219421,1.125,669,1.9712468385696411,0.24114397168159485,2,,,,,
0.0758800357580185,0.30029934644699097,2.125,674,1.085687518119812,0.10568860918283463,2,,,,,
0.04204187169671059,0.20338395237922668,1.0,679,0.6447491645812988,0.02777191996574402,2,,,,,
0.10244005918502808,0.2832789123058319,0.375,684,1.0947997570037842,0.016041714698076248,2,,,,,
0.06966746598482132,0.25370070338249207,3.125,689,0.9358000755310059,0.08006137609481812,2,,,,,
0.07586444914340973,0.2966115176677704,0.0,694,1.0467808246612549,0.07423556596040726,2,,,,,
0.05462658405303955,0.21243111789226532,0.625,699,0.7335031032562256,0.03550797328352928,2,,,,,
0.053112030029296875,0.24099412560462952,1.625,704,0.8003941774368286,0.05284580588340759,2,,,,,
0.06612440198659897,0.2069942206144333,0.25,709,0.752482533454895,0.007872053422033787,2,,,,,
0.06499309092760086,0.25771090388298035,3.5,714,0.9348772764205933,0.09448999911546707,2,,,,,
0.052365366369485855,0.48522433638572693,2.5,719,1.4277167320251465,0.19544118642807007,2,,,,,
0.050846803933382034,0.2012796849012375,0.625,724,0.7045114040374756,0.04771805927157402,2,,,,,
0.049628257751464844,0.27246159315109253,0.125,729,0.8501190543174744,0.05705459415912628,2,,,,,
0.06814822554588318,0.3010379672050476,2.375,734,1.0804686546325684,0.13765153288841248,2,,,,,
0.06951293349266052,0.23068737983703613,4.375,739,0.9156143665313721,0.10667497664690018,2,,,,,
0.04717420041561127,0.1017562747001648,0.0,744,0.44078823924064636,0.0014046933501958847,2,,,,,
0.05614718794822693,0.2255040407180786,2.75,749,0.8352504968643188,0.10350644588470459,2,,,,,
0.061625316739082336,0.26300257444381714,3.0,754,0.9843063354492188,0.1501745879650116,2,,,,,
0.058265965431928635,0.1950020045042038,0.375,759,0.6966004967689514,0.0152666587382555,2,,,,,
0.06577737629413605,0.24953460693359375,1.5,764,0.9030380845069885,0.07508201897144318,2,,,,,
0.07763969153165817,0.2644531726837158,5.375,769,1.031084656715393,0.11397983878850937,2,,,,,
0.060918450355529785,0.24832482635974884,1.5,774,0.8893555402755737,0.08811365067958832,2,,,,,
0.0765744149684906,0.29463890194892883,5.25,779,1.0920155048370361,0.11986565589904785,2,,,,,
0.05262327566742897,0.24338597059249878,0.125,784,0.8809503316879272,0.13106197118759155,2,,,,,
0.06281743943691254,0.22275321185588837,0.375,789,0.7793760299682617,0.01978239044547081,2,,,,,
0.09170815348625183,0.3010762929916382,2.75,794,1.1351821422576904,0.07448882609605789,2,,,,,
0.07817444205284119,0.2759532332420349,0.375,799,0.9574918746948242,0.01471319142729044,2,,,,,
0.05994732677936554,0.24834007024765015,1.25,804,0.8606958389282227,0.06427904963493347,2,,,,,
0.06498558819293976,0.2715209424495697,1.0,809,0.9189378023147583,0.050967987626791,2,,,,,
0.08076115697622299,0.3140178322792053,1.5,814,1.1342320442199707,0.10239052027463913,2,,,,,
0.07800953835248947,0.22152750194072723,0.625,819,0.8681480884552002,0.03504536300897598,2,,,,,
0.07438544183969498,0.26966381072998047,0.625,824,0.9666228294372559,0.05536802113056183,2,,,,,
0.051934290677309036,0.2354341298341751,0.75,829,0.8221215009689331,0.09158177673816681,2,,,,,
0.06455381214618683,0.26668548583984375,1.5,834,0.9557252526283264,0.09958522766828537,2,,,,,
0.06246815621852875,0.27491042017936707,1.25,839,0.9436761736869812,0.08151453733444214,2,,,,,
0.0,0.0,0.0,844,0.001725697540678084,0.001725697540678084,2,,,,,
0.06861437112092972,0.30054226517677307,2.625,849,1.1595401763916016,0.2153838574886322,2,,,,,
0.06873694807291031,0.248051717877388,1.75,854,0.9008287191390991,0.06104050949215889,2,,,,,
0.07077552378177643,0.23736487329006195,1.25,859,0.8647670745849609,0.03615974262356758,2,,,,,
0.0486501008272171,0.2108049839735031,0.5,864,0.6826043128967285,0.01774386502802372,2,,,,,
0.05096344277262688,0.22992464900016785,6.25,869,0.8577495813369751,0.14308303594589233,2,,,,,
0.07032274454832077,0.32402580976486206,0.5,874,1.0180938243865967,0.018428411334753036,2,,,,,
0.0722072571516037,0.29645493626594543,1.75,879,1.062948226928711,0.10900212824344635,2,,,,,
0.08699216693639755,0.2397904396057129,0.375,884,0.9259665012359619,0.011424770578742027,2,,,,,
0.07138703018426895,0.2652924358844757,0.875,889,1.0081496238708496,0.12062959372997284,2,,,,,
0.07361345738172531,0.23337751626968384,1.25,894,0.8661932945251465,0.03137095272541046,2,,,,,
0.06225316971540451,0.26987820863723755,1.25,899,0.9029884338378906,0.05196619778871536,2,,,,,
0.07613593339920044,0.28959527611732483,1.75,904,0.9995080232620239,0.03963784500956535,2,,,,,
0.06413991004228592,0.23257483541965485,2.0,909,0.8452714085578918,0.059422194957733154,2,,,,,
0.06696410477161407,0.24677710235118866,1.375,914,0.8917876482009888,0.06341291218996048,2,,,,,
0.07101509720087051,0.2780630886554718,0.5,919,1.112654209136963,0.20145246386528015,2,,,,,
0.06489866226911545,0.28288012742996216,1.25,924,1.0062041282653809,0.11595048010349274,2,,,,,
0.08656078577041626,0.22661571204662323,0.5,929,0.9018153548240662,0.015780014917254448,2,,,,,
0.0571371465921402,0.2569410502910614,1.125,934,0.8908299207687378,0.09126207232475281,2,,,,,
0.05211152881383896,0.25211101770401,0.25,939,0.7790520191192627,0.014272292144596577,2,,,,,
,,,941,,,2,1.0590252876281738,1.9101123809814453,0.30006512999534607,0.12970604002475739,0.0658378154039383
0.06634116172790527,0.26708781719207764,1.125,944,0.9081575870513916,0.042276110500097275,3,,,,,
0.06874019652605057,0.26262903213500977,0.25,949,0.9270046949386597,0.058045681565999985,3,,,,,
0.10045846551656723,0.32266584038734436,3.625,954,1.2516229152679443,0.10399894416332245,3,,,,,
0.06784392893314362,0.32189565896987915,1.25,959,1.089263916015625,0.1062529906630516,3,,,,,
0.07856906950473785,0.31629833579063416,4.75,964,1.14178466796875,0.1163427010178566,3,,,,,
0.06792813539505005,0.3152042627334595,7.625,969,1.1134254932403564,0.14337633550167084,3,,,,,
0.054101258516311646,0.21836495399475098,0.0,974,0.7177278995513916,0.010491707362234592,3,,,,,
0.07976208627223969,0.2590875029563904,0.5,979,0.9504623413085938,0.033476926386356354,3,,,,,
0.05880222097039223,0.23718419671058655,1.625,984,0.8280912637710571,0.0597117617726326,3,,,,,
0.07269231230020523,0.24345451593399048,6.375,989,0.9916998147964478,0.14132924377918243,3,,,,,
0.060419853776693344,0.24844639003276825,1.5,994,0.8477853536605835,0.048793282359838486,3,,,,,
0.08004738390445709,0.3045317828655243,2.0,999,1.0890296697616577,0.07972921431064606,3,,,,,
0.04591870307922363,0.22164227068424225,1.125,1004,0.707215428352356,0.03433734178543091,3,,,,,
0.07122620195150375,0.28089970350265503,2.25,1009,0.9734922051429749,0.05556178465485573,3,,,,,
0.06687290221452713,0.29382094740867615,1.875,1014,1.0581644773483276,0.13615810871124268,3,,,,,
0.07481101155281067,0.288553386926651,3.5,1019,1.0491490364074707,0.09798724949359894,3,,,,,
0.07184910774230957,0.2542068064212799,2.125,1024,0.9705203771591187,0.10286126285791397,3,,,,,
0.06830225884914398,0.2516160011291504,1.25,1029,0.8989063501358032,0.05416306480765343,3,,,,,
0.09595480561256409,0.2641739845275879,0.75,1034,1.0827832221984863,0.07466118782758713,3,,,,,
0.06613348424434662,0.2919023931026459,0.75,1039,0.9970163702964783,0.08254414051771164,3,,,,,
0.06272188574075699,0.2807031571865082,4.625,1044,1.0053975582122803,0.13038182258605957,3,,,,,
0.07531732320785522,0.290537565946579,3.25,1049,1.0324130058288574,0.07475131750106812,3,,,,,
0.06294674426317215,0.22588691115379333,2.0,1054,0.813970148563385,0.047462619841098785,3,,,,,
0.05328604206442833,0.22252890467643738,2.125,1059,0.7727380990982056,0.06125011667609215,3,,,,,
0.06760191172361374,0.23219937086105347,1.625,1064,0.8775185346603394,0.07511026412248611,3,,,,,
0.058227576315402985,0.20489585399627686,1.75,1069,0.7506490349769592,0.04971944913268089,3,,,,,
0.09564662724733353,0.31181055307388306,1.25,1074,1.1282787322998047,0.02642456814646721,3,,,,,
0.07213311642408371,0.3008766770362854,1.25,1079,0.9999150633811951,0.037496112287044525,3,,,,,
0.04942459240555763,0.22097958624362946,0.25,1084,0.7336134910583496,0.04453132301568985,3,,,,,
0.058995917439460754,0.25833451747894287,2.125,1089,0.9010833501815796,0.08943472057580948,3,,,,,
0.06456228345632553,0.2933907210826874,3.125,1094,1.028491735458374,0.11889883130788803,3,,,,,
0.06739135086536407,0.2776782512664795,3.125,1099,0.9635301828384399,0.07121690362691879,3,,,,,
0.06669624149799347,0.22789163887500763,0.125,1104,0.7988346219062805,0.00957015436142683,3,,,,,
0.07506688684225082,0.2900307774543762,2.0,1109,1.0529392957687378,0.09754332900047302,3,,,,,
0.06772661954164505,0.2649851143360138,2.25,1114,1.0436984300613403,0.17509512603282928,3,,,,,
0.058553069829940796,0.21699076890945435,0.75,1119,0.7705857753753662,0.04383891448378563,3,,,,,
0.07050903141498566,0.26266971230506897,1.75,1124,0.9823335409164429,0.10444894433021545,3,,,,,
0.06645041704177856,0.1996060311794281,0.125,1129,0.8206296563148499,0.08916552364826202,3,,,,,
0.07303197681903839,0.27284345030784607,0.625,1134,0.937346339225769,0.026499543339014053,3,,,,,
0.0807032585144043,0.27211901545524597,2.75,1139,1.0191948413848877,0.07144046574831009,3,,,,,
0.07626507431268692,0.2674388885498047,2.625,1144,1.0021238327026367,0.08592074364423752,3,,,,,
0.05887732654809952,0.24616007506847382,0.125,1149,0.7951057553291321,0.008398989215493202,3,,,,,
0.0681253969669342,0.25461724400520325,1.875,1154,0.9162068367004395,0.06634536385536194,3,,,,,
0.08166742324829102,0.2630907893180847,5.0,1159,1.0437110662460327,0.10919239372015,3,,,,,
0.046376679092645645,0.23633605241775513,0.375,1164,0.7625492811203003,0.05799378082156181,3,,,,,
0.0657181516289711,0.24531228840351105,0.5,1169,0.859798014163971,0.040582675486803055,3,,,,,
0.04971613734960556,0.2295411080121994,0.625,1174,0.7282371520996094,0.02057426981627941,3,,,,,
0.0435941182076931,0.2337367981672287,0.5,1179,0.710871696472168,0.02542751096189022,3,,,,,
0.06236090511083603,0.25448405742645264,2.875,1184,0.9013450741767883,0.08057241141796112,3,,,,,
0.0549626387655735,0.27620193362236023,0.25,1189,0.8354732990264893,0.008256243541836739,3,,,,,
0.0403280183672905,0.1965826004743576,0.75,1194,0.6151442527770996,0.020338917151093483,3,,,,,
0.08017649501562119,0.2796630263328552,1.75,1199,1.0532734394073486,0.09306494146585464,3,,,,,
0.07439010590314865,0.20974884927272797,0.875,1204,0.8176380395889282,0.02618979848921299,3,,,,,
0.06780456751585007,0.28590068221092224,2.75,1209,1.0108482837677002,0.10002412647008896,3,,,,,
0.06895274668931961,0.2684781551361084,0.5,1214,0.9052252769470215,0.023505253717303276,3,,,,,
0.05793621763586998,0.24140353500843048,0.875,1219,0.8484958410263062,0.07600773870944977,3,,,,,
0.09184350073337555,0.2675313353538513,0.375,1224,1.0034911632537842,0.009211025200784206,3,,,,,
0.06576967239379883,0.2192872315645218,1.5,1229,0.8099560737609863,0.0425332710146904,3,,,,,
0.06377355009317398,0.252779096364975,1.125,1234,0.8940619230270386,0.0696360245347023,3,,,,,
0.06199934333562851,0.2617586553096771,3.5,1239,0.9328818917274475,0.09936784207820892,3,,,,,
0.05076244845986366,0.3575047552585602,4.375,1244,1.1733633279800415,0.20454153418540955,3,,,,,
0.0482468381524086,0.2426489144563675,2.25,1249,0.869499683380127,0.14296770095825195,3,,,,,
0.06808938086032867,0.20639841258525848,1.25,1254,0.7848410606384277,0.0315973199903965,3,,,,,
,,,1255,,,3,1.0388892889022827,0.8595505356788635,0.3007534444332123,0.10831145197153091,0.06581418216228485
0.07496549934148788,0.2672685384750366,0.625,1259,0.9430270195007324,0.03366247937083244,4,,,,,
0.0590539276599884,0.23894020915031433,1.125,1264,0.8568745255470276,0.0837244763970375,4,,,,,
0.05974077805876732,0.23200209438800812,1.25,1269,0.8345973491668701,0.07188929617404938,4,,,,,
0.05903758108615875,0.1785835176706314,1.25,1274,0.7016639113426208,0.04930897802114487,4,,,,,
0.048773717135190964,0.2179555594921112,2.125,1279,0.7670911550521851,0.08731146901845932,4,,,,,
0.05258381739258766,0.2535730004310608,7.125,1284,0.9467092156410217,0.17664413154125214,4,,,,,
0.049131669104099274,0.17220953106880188,0.25,1289,0.6009809970855713,0.010903558693826199,4,,,,,
0.08827892690896988,0.2716509997844696,5.25,1294,1.103114128112793,0.11841754615306854,4,,,,,
0.05872343108057976,0.5087709426879883,5.875,1299,1.498138427734375,0.18697938323020935,4,,,,,
0.062246616929769516,0.23944443464279175,1.375,1304,0.847069501876831,0.05694757401943207,4,,,,,
0.05802667886018753,0.25698772072792053,0.625,1309,0.871864914894104,0.06775612384080887,4,,,,,
0.1064349114894867,0.47525203227996826,1.375,1314,1.6838831901550293,0.20120461285114288,4,,,,,
0.06739237159490585,0.24061119556427002,1.0,1319,0.8391868472099304,0.021002577617764473,4,,,,,
0.0625920444726944,0.15271377563476562,0.125,1324,0.6201604604721069,0.0017726636724546552,4,,,,,
0.07693853229284286,0.30920714139938354,2.875,1329,1.1613328456878662,0.15822584927082062,4,,,,,
0.06566718220710754,0.2797143757343292,1.625,1334,0.9430849552154541,0.055320288985967636,4,,,,,
0.062081169337034225,0.27169325947761536,5.5,1339,1.0021977424621582,0.14840540289878845,4,,,,,
0.07619636505842209,0.33344602584838867,5.75,1344,1.1661627292633057,0.11828888952732086,4,,,,,
0.07839895784854889,0.31499946117401123,5.125,1349,1.1533818244934082,0.13138817250728607,4,,,,,
0.057597920298576355,0.2598014771938324,1.125,1354,0.8437391519546509,0.036146603524684906,4,,,,,
0.14079302549362183,0.46089988946914673,0.125,1359,1.7608191967010498,0.1350543200969696,4,,,,,
0.05856620520353317,0.2326401174068451,0.125,1364,0.8489166498184204,0.09080538153648376,4,,,,,
0.05653508007526398,0.23869504034519196,4.5,1369,0.8884286880493164,0.12836317718029022,4,,,,,
0.05720546096563339,0.24713823199272156,2.625,1374,0.8443375825881958,0.06403383612632751,4,,,,,
0.055071037262678146,0.19885359704494476,0.75,1379,0.6988997459411621,0.025837404653429985,4,,,,,
0.05651956424117088,0.24167628586292267,1.25,1384,0.9115157127380371,0.14556534588336945,4,,,,,
