step,train_cardinality_error,train_loss_bbox,train_loss_ce,train_loss_giou,training_loss,epoch,validation_loss_giou,validation/loss,validation_loss_bbox,validation_loss_ce,validation_cardinality_error
499,149.0,0.0402231402695179,0.45921751856803894,0.23696771264076233,1.1342686414718628,0,,,,,
504,276.0,0.0,4.053531029057922e-06,0.0,4.053531029057922e-06,0,,,,,
509,22.5,0.06394091248512268,0.37635537981987,0.22336030006408691,1.1427805423736572,0,,,,,
514,279.0,0.0,3.3349542150062916e-07,0.0,3.3349542150062916e-07,0,,,,,
519,145.0,0.04042370244860649,0.3461114466190338,0.21017548441886902,0.9685809016227722,0,,,,,
524,10.0,0.09227678924798965,0.31742262840270996,0.3967069089412689,1.5722203254699707,0,,,,,
529,294.0,0.0,2.2199203897343978e-07,0.0,2.2199203897343978e-07,0,,,,,
534,298.5,0.0,2.6610089776113455e-07,0.0,2.6610089776113455e-07,0,,,,,
539,298.0,0.0,2.1634600955167116e-07,0.0,2.1634600955167116e-07,0,,,,,
544,298.5,0.0,2.5091102884289285e-07,0.0,2.5091102884289285e-07,0,,,,,
549,282.5,0.0,4.3834012330989935e-07,0.0,4.3834012330989935e-07,0,,,,,
554,3.0,0.06561093032360077,0.22865967452526093,0.19843071699142456,0.9535757899284363,0,,,,,
559,33.0,0.04471150413155556,0.26950058341026306,0.20685915648937225,0.9067764282226562,0,,,,,
564,81.0,0.06629450619220734,0.32929757237434387,0.22766347229480743,1.1160969734191895,0,,,,,
569,101.0,0.07146414369344711,0.30249932408332825,0.25493693351745605,1.169693946838379,0,,,,,
574,27.5,0.07005485147237778,0.6956099271774292,0.2859165668487549,1.6177172660827637,0,,,,,
579,10.5,0.04941843822598457,0.2473687380552292,0.22333376109600067,0.9411284923553467,0,,,,,
584,284.5,0.0,2.887353787173197e-07,0.0,2.887353787173197e-07,0,,,,,
589,116.5,0.08780332654714584,0.3841214179992676,0.298932820558548,1.4210036993026733,0,,,,,
594,149.0,0.04372723028063774,0.28497934341430664,0.2133122980594635,0.9302400946617126,0,,,,,
599,139.5,0.06117299199104309,0.17573145031929016,0.26598912477493286,1.0135746002197266,0,,,,,
604,154.0,0.05040482431650162,0.3113901615142822,0.20957228541374207,0.9825588464736938,0,,,,,
609,277.0,0.0,7.39964661988779e-06,0.0,7.39964661988779e-06,0,,,,,
614,149.5,0.05886692926287651,0.6394625902175903,0.47555485367774963,1.8849070072174072,0,,,,,
619,33.0,0.08288481831550598,0.3699028193950653,0.26029151678085327,1.3049099445343018,0,,,,,
624,172.0,0.058168113231658936,0.275923490524292,0.24274076521396637,1.0522456169128418,0,,,,,
629,286.0,0.0,5.059831096332346e-07,0.0,5.059831096332346e-07,0,,,,,
634,280.0,0.0,4.804551849701966e-07,0.0,4.804551849701966e-07,0,,,,,
639,158.0,0.06481832265853882,0.2330852746963501,0.2740597724914551,1.1052963733673096,0,,,,,
644,161.0,0.05367192625999451,0.17225193977355957,0.2172311395406723,0.8750738501548767,0,,,,,
649,168.5,0.09316087514162064,0.40053433179855347,0.21198120713233948,1.2903010845184326,0,,,,,
654,63.0,0.0475422628223896,0.3107065260410309,0.21993964910507202,0.9882971048355103,0,,,,,
659,179.0,0.03367719054222107,0.3187110722064972,0.1773565411567688,0.8418101072311401,0,,,,,
664,64.5,0.05169059708714485,0.18824566900730133,0.21175920963287354,0.8702170848846436,0,,,,,
669,150.5,0.06588798016309738,0.2829858958721161,0.2954586446285248,1.203343152999878,0,,,,,
674,157.0,0.07435915619134903,0.3719806671142578,0.25175854563713074,1.247293472290039,0,,,,,
679,175.0,0.06531067937612534,0.3168162405490875,0.2572387456893921,1.1578471660614014,0,,,,,
684,217.5,0.05972382426261902,0.2606235444545746,0.22917228937149048,1.0175871849060059,0,,,,,
689,299.0,0.0,5.015210717829177e-07,0.0,5.015210717829177e-07,0,,,,,
694,298.5,0.0,2.787052721942018e-07,0.0,2.787052721942018e-07,0,,,,,
699,55.5,0.0387006476521492,0.21793033182621002,0.205080047249794,0.8215936422348022,0,,,,,
704,158.5,0.10896521806716919,0.411716490983963,0.2755037546157837,1.5075501203536987,0,,,,,
709,152.0,0.04818500578403473,0.2527998685836792,0.19466567039489746,0.8830562233924866,0,,,,,
714,224.0,0.06554625183343887,1.1284133195877075,0.3888648450374603,2.2338743209838867,0,,,,,
719,273.5,0.0,3.2588625344942557e-06,0.0,3.2588625344942557e-06,0,,,,,
724,149.0,0.0,0.08804699778556824,0.0,0.08804699778556824,0,,,,,
729,157.5,0.08332806825637817,0.31841567158699036,0.28872400522232056,1.3125040531158447,0,,,,,
734,165.0,0.052485525608062744,0.6602069139480591,0.25392505526542664,1.430484652519226,0,,,,,
739,298.5,0.0,5.51401456050371e-07,0.0,5.51401456050371e-07,0,,,,,
744,156.0,0.0705493837594986,0.24824491143226624,0.24932827055454254,1.099648356437683,0,,,,,
749,255.5,0.0,3.126797537333914e-06,0.0,3.126797537333914e-06,0,,,,,
754,2.5,0.08802270889282227,0.3200531601905823,0.30782243609428406,1.3758115768432617,0,,,,,
759,146.0,0.0,0.02070840634405613,0.0,0.02070840634405613,0,,,,,
764,226.5,0.0,5.34323362444411e-07,0.0,5.34323362444411e-07,0,,,,,
769,150.0,0.06427495926618576,0.243047833442688,0.28481781482696533,1.1340582370758057,0,,,,,
774,20.0,0.06321578472852707,0.2762957811355591,0.21637602150440216,1.0251266956329346,0,,,,,
779,92.0,0.057733695954084396,0.16395486891269684,0.18120154738426208,0.8150264620780945,0,,,,,
784,175.0,0.0,6.504722023237264e-07,0.0,6.504722023237264e-07,0,,,,,
789,76.0,0.039619483053684235,0.2127944380044937,0.18144820630550385,0.7737882137298584,0,,,,,
794,63.5,0.057341232895851135,0.13568764925003052,0.22395563125610352,0.870305061340332,0,,,,,
799,48.5,0.0,1.4013985492056236e-05,0.0,1.4013985492056236e-05,0,,,,,
804,44.5,0.0,2.0943784875271376e-06,0.0,2.0943784875271376e-06,0,,,,,
809,33.0,0.06093130633234978,0.2676820755004883,0.2560422718524933,1.0844230651855469,0,,,,,
814,50.0,0.14789655804634094,0.3310476541519165,0.4712313115596771,2.012993097305298,0,,,,,
819,48.0,0.0,2.1492057840077905e-06,0.0,2.1492057840077905e-06,0,,,,,
824,27.5,0.05772458016872406,0.17184141278266907,0.23988699913024902,0.940238356590271,0,,,,,
829,50.0,0.0,0.0009286062559112906,0.0,0.0009286062559112906,0,,,,,
834,60.0,0.06466943025588989,0.5914128422737122,0.2522626519203186,1.4192852973937988,0,,,,,
839,103.5,0.0,1.4112383723841049e-06,0.0,1.4112383723841049e-06,0,,,,,
844,65.0,0.10006357729434967,0.4256463050842285,0.45797276496887207,1.841909646987915,0,,,,,
849,73.5,0.027225103229284286,0.2497815042734146,0.1672201156616211,0.7203472852706909,0,,,,,
854,45.5,0.03500521183013916,0.27818378806114197,0.15954585373401642,0.7723015546798706,0,,,,,
859,123.0,0.0,1.6714706134735025e-06,0.0,1.6714706134735025e-06,0,,,,,
864,95.0,0.05642262101173401,0.20115233957767487,0.2164362072944641,0.9161378741264343,0,,,,,
869,129.5,0.04192151874303818,0.29023557901382446,0.2003609985113144,0.9005651473999023,0,,,,,
874,207.0,0.0,1.052091761266638e-06,0.0,1.052091761266638e-06,0,,,,,
879,210.0,0.0,1.7075877849492826e-06,0.0,1.7075877849492826e-06,0,,,,,
884,203.0,0.0,8.262796313829313e-07,0.0,8.262796313829313e-07,0,,,,,
889,198.0,0.0,6.672021868325828e-07,0.0,6.672021868325828e-07,0,,,,,
894,79.5,0.055794116109609604,0.2560673654079437,0.2081071436405182,0.9512522220611572,0,,,,,
899,30.0,0.041667260229587555,0.1986096203327179,0.19325444102287292,0.7934547662734985,0,,,,,
904,93.5,0.037265997380018234,0.23596356809139252,0.12119584530591965,0.6646852493286133,0,,,,,
909,11.0,0.06202525645494461,0.188187375664711,0.24098096787929535,0.9802756309509277,0,,,,,
914,179.0,0.0,4.3761360757343937e-07,0.0,4.3761360757343937e-07,0,,,,,
919,81.0,0.03320219740271568,0.32127460837364197,0.20127363502979279,0.8898328542709351,0,,,,,
924,123.5,0.04054179787635803,0.2608455717563629,0.1556045413017273,0.7747636437416077,0,,,,,
929,91.0,0.052619531750679016,0.35231325030326843,0.3156042695045471,1.246619462966919,0,,,,,
934,11.5,0.06326788663864136,0.25204458832740784,0.27301135659217834,1.1144068241119385,0,,,,,
939,138.0,0.0,6.250638762139715e-07,0.0,6.250638762139715e-07,0,,,,,
944,100.5,0.0,4.188455932307988e-06,0.0,4.188455932307988e-06,0,,,,,
949,104.5,0.0,3.7365746266004862e-06,0.0,3.7365746266004862e-06,0,,,,,
954,55.5,0.03425894305109978,0.2677479088306427,0.11867149919271469,0.6763856410980225,0,,,,,
959,52.0,0.03798086941242218,0.41867101192474365,0.1228514313697815,0.8542782068252563,0,,,,,
964,75.5,0.0,2.7658477392833447e-06,0.0,2.7658477392833447e-06,0,,,,,
969,37.0,0.057352036237716675,0.25973182916641235,0.25739556550979614,1.0612831115722656,0,,,,,
974,51.0,0.0,6.286959251156077e-05,0.0,6.286959251156077e-05,0,,,,,
979,53.0,0.0,0.052598267793655396,0.0,0.052598267793655396,0,,,,,
984,79.5,0.0,8.954894838097971e-06,0.0,8.954894838097971e-06,0,,,,,
989,48.0,0.058815062046051025,0.21609823405742645,0.2421800047159195,0.9945335388183594,0,,,,,
994,64.5,0.04512658342719078,0.2863137423992157,0.22867995500564575,0.9693065881729126,0,,,,,
999,59.0,0.07785584032535553,0.28749245405197144,0.2653542757034302,1.2074801921844482,0,,,,,
1004,120.0,0.0,0.06745638698339462,0.0,0.06745638698339462,0,,,,,
1009,144.0,0.07854606211185455,0.488830029964447,0.308038592338562,1.4976375102996826,0,,,,,
1014,214.0,0.04356452450156212,0.40291115641593933,0.19566094875335693,1.0120556354522705,0,,,,,
1019,161.0,0.09375244379043579,0.4824308753013611,0.21182166039943695,1.3748364448547363,0,,,,,
1024,156.5,0.05746319144964218,0.24095362424850464,0.1801920235157013,0.8886536359786987,0,,,,,
1029,167.5,0.053962308913469315,0.2719826102256775,0.22949637472629547,1.0007869005203247,0,,,,,
1034,292.0,0.0,1.1229609242491279e-07,0.0,1.1229609242491279e-07,0,,,,,
1039,291.5,0.0,2.666138527729345e-07,0.0,2.666138527729345e-07,0,,,,,
1044,157.0,0.0542774423956871,0.3002653419971466,0.19613204896450043,0.9639166593551636,0,,,,,
1049,167.5,0.03443334996700287,0.3018033504486084,0.15050086379051208,0.7749718427658081,0,,,,,
1054,151.0,0.05626099929213524,0.20467618107795715,0.2226160168647766,0.9312132000923157,0,,,,,
1059,294.5,0.0,2.324945569398551e-07,0.0,2.324945569398551e-07,0,,,,,
1064,138.0,0.04121686518192291,0.22983384132385254,0.1890137940645218,0.8139457702636719,0,,,,,
1069,284.5,0.0,1.3393430435826303e-06,0.0,1.3393430435826303e-06,0,,,,,
1074,145.5,0.046222489327192307,0.27570220828056335,0.1591900736093521,0.8251948356628418,0,,,,,
1079,75.5,0.08221104741096497,0.5131849646568298,0.23023295402526855,1.3847061395645142,0,,,,,
1084,264.5,0.0,4.477417405723827e-06,0.0,4.477417405723827e-06,0,,,,,
1089,279.0,0.0,3.0786845854891e-06,0.0,3.0786845854891e-06,0,,,,,
1094,3.5,0.0670151636004448,0.4335465133190155,0.21776781976222992,1.2041579484939575,0,,,,,
1099,155.5,0.061193667352199554,0.14036737382411957,0.21919625997543335,0.8847282528877258,0,,,,,
1104,90.5,0.05896803364157677,0.21399714052677155,0.24082687497138977,0.9904910326004028,0,,,,,
1109,286.5,0.0,6.399367862286454e-07,0.0,6.399367862286454e-07,0,,,,,
1114,294.5,0.0,6.749925205440377e-07,0.0,6.749925205440377e-07,0,,,,,
1119,147.5,0.06321851164102554,0.17600007355213165,0.3223702609539032,1.1368331909179688,0,,,,,
1124,142.5,0.050121329724788666,0.2999749779701233,0.1966448426246643,0.9438713192939758,0,,,,,
1129,294.0,0.0,4.789393415194354e-07,0.0,4.789393415194354e-07,0,,,,,
1134,294.5,0.0,2.826746197115426e-07,0.0,2.826746197115426e-07,0,,,,,
1139,221.5,0.0,0.004720946308225393,0.0,0.004720946308225393,0,,,,,
1144,233.5,0.0,0.000273871177341789,0.0,0.000273871177341789,0,,,,,
1149,205.0,0.05801735818386078,0.25980132818222046,0.218794584274292,0.9874773025512695,0,,,,,
1154,188.0,0.11649218201637268,0.514569878578186,0.35727962851524353,1.8115899562835693,0,,,,,
1159,298.5,0.0,2.1194991006723285e-07,0.0,2.1194991006723285e-07,0,,,,,
1164,181.5,0.09484218060970306,0.17285414040088654,0.26318681240081787,1.1734386682510376,0,,,,,
1169,153.5,0.06743299961090088,0.22950972616672516,0.28734126687049866,1.141357183456421,0,,,,,
1174,152.0,0.12810224294662476,0.4384351670742035,0.39137712121009827,1.8617005348205566,0,,,,,
1179,26.0,0.06375189870595932,0.29020416736602783,0.20794466137886047,1.024852991104126,0,,,,,
1184,148.5,0.064836286008358,0.27892258763313293,0.20564384758472443,1.0143916606903076,0,,,,,
1189,163.5,0.05753104388713837,0.32066431641578674,0.22377866506576538,1.0558768510818481,0,,,,,
1194,56.0,0.06001684442162514,0.19480426609516144,0.2660992443561554,1.0270869731903076,0,,,,,
1199,144.5,0.11376246809959412,0.23427674174308777,0.32528677582740784,1.453662633895874,0,,,,,
1204,278.0,0.0,3.8338325225595327e-07,0.0,3.8338325225595327e-07,0,,,,,
1209,280.0,0.0,4.889099614047154e-07,0.0,4.889099614047154e-07,0,,,,,
1214,143.0,0.05125441029667854,0.21368610858917236,0.20344887673854828,0.8768559098243713,0,,,,,
1219,4.0,0.056590836495161057,0.27476412057876587,0.22496938705444336,1.0076570510864258,0,,,,,
1224,153.5,0.05831996351480484,0.24022291600704193,0.19013899564743042,0.9121007323265076,0,,,,,
1229,161.0,0.035380758345127106,0.20244473218917847,0.1851305365562439,0.7496095895767212,0,,,,,
1234,289.5,0.0,3.0753400892535865e-07,0.0,3.0753400892535865e-07,0,,,,,
1239,14.5,0.05767245590686798,0.15655112266540527,0.23936155438423157,0.9236364960670471,0,,,,,
1244,7.0,0.07038862258195877,0.18302656710147858,0.2790795564651489,1.0931288003921509,0,,,,,
1249,282.0,0.0,2.362699405011881e-07,0.0,2.362699405011881e-07,0,,,,,
1253,,,,,,0,0.16256242990493774,0.66462242603302,0.03566208481788635,0.16118691861629486,179.76966857910156
1254,141.5,0.0487138107419014,0.22074711322784424,0.16106891632080078,0.7864539623260498,1,,,,,
1259,140.5,0.04361959919333458,0.30698657035827637,0.20073512196540833,0.926554799079895,1,,,,,
1264,89.0,0.059890877455472946,0.43842700123786926,0.14703723788261414,1.0319559574127197,1,,,,,
1269,259.0,0.0,4.282283327938785e-07,0.0,4.282283327938785e-07,1,,,,,
1274,15.0,0.05793767422437668,0.20837640762329102,0.2272079885005951,0.9524807929992676,1,,,,,
1279,252.5,0.0,4.969104452356987e-07,0.0,4.969104452356987e-07,1,,,,,
1284,243.5,0.0,1.2167568002041662e-06,0.0,1.2167568002041662e-06,1,,,,,
1289,226.5,0.0,8.66387267706159e-07,0.0,8.66387267706159e-07,1,,,,,
1294,224.5,0.0,7.119358542695409e-07,0.0,7.119358542695409e-07,1,,,,,
1299,119.0,0.03579225763678551,0.22682884335517883,0.1737612932920456,0.7533127069473267,1,,,,,
1304,14.0,0.014840489253401756,0.23692043125629425,0.09692749381065369,0.5049778819084167,1,,,,,
1309,98.5,0.05466756224632263,0.20420828461647034,0.24963341653347015,0.9768129587173462,1,,,,,
1314,13.5,0.05878623202443123,0.2277853786945343,0.2572062611579895,1.0361289978027344,1,,,,,
1319,106.0,0.056514088064432144,0.30330517888069153,0.27129262685775757,1.1284608840942383,1,,,,,
1324,229.0,0.0,3.5405585663284e-07,0.0,3.5405585663284e-07,1,,,,,
1329,130.0,0.03187985718250275,0.1202717050909996,0.1590513437986374,0.5977736711502075,1,,,,,
1334,224.0,0.0,3.014509388776787e-07,0.0,3.014509388776787e-07,1,,,,,
1339,107.0,0.052124205976724625,0.3547520041465759,0.2601213753223419,1.1356158256530762,1,,,,,
1344,36.5,0.03759651631116867,0.331615686416626,0.10484617948532104,0.7292906045913696,1,,,,,
1349,131.0,0.04839886724948883,0.1997285634279251,0.16302424669265747,0.7677713632583618,1,,,,,
1354,107.0,0.04551620036363602,0.20495004951953888,0.22470958530902863,0.8819502592086792,1,,,,,
1359,237.0,0.0,1.7148336439731793e-07,0.0,1.7148336439731793e-07,1,,,,,
1364,115.5,0.05269329249858856,0.14454218745231628,0.1619100570678711,0.7318288087844849,1,,,,,
1369,231.0,0.0,3.297374462363223e-07,0.0,3.297374462363223e-07,1,,,,,
1374,101.0,0.043862372636795044,0.2218945473432541,0.24144908785820007,0.9241045713424683,1,,,,,
1379,6.5,0.054775726050138474,0.17170661687850952,0.24703843891620636,0.9396620988845825,1,,,,,
1384,226.0,0.0,9.234970548277488e-07,0.0,9.234970548277488e-07,1,,,,,
1389,106.0,0.039439816027879715,0.15535691380500793,0.18563565611839294,0.7238273024559021,1,,,,,
1394,121.5,0.0,0.10035321861505508,0.0,0.10035321861505508,1,,,,,
1399,9.5,0.05395960435271263,0.2850259244441986,0.18734245002269745,0.9295088052749634,1,,,,,
1404,273.0,0.0,1.211488580565856e-07,0.0,1.211488580565856e-07,1,,,,,
1409,280.0,0.0,1.7220941117557231e-07,0.0,1.7220941117557231e-07,1,,,,,
1414,283.5,0.0,1.1046395798075537e-07,0.0,1.1046395798075537e-07,1,,,,,
1419,145.5,0.0753350704908371,0.24319393932819366,0.276565283536911,1.1729998588562012,1,,,,,
1424,125.5,0.12540757656097412,0.30871066451072693,0.29387789964675903,1.523504376411438,1,,,,,
1429,286.5,0.0,8.416369468022822e-08,0.0,8.416369468022822e-08,1,,,,,
1434,282.5,0.0,7.604199936395162e-08,0.0,7.604199936395162e-08,1,,,,,
1439,146.0,0.0924869105219841,0.26058515906333923,0.311458945274353,1.3459376096725464,1,,,,,
1444,158.0,0.0736999362707138,0.15934167802333832,0.27865689992904663,1.0851552486419678,1,,,,,
1449,195.0,0.007735207676887512,0.12971991300582886,0.04871249198913574,0.2658209204673767,1,,,,,
1454,157.0,0.07859112322330475,0.12196231633424759,0.38345474004745483,1.281827449798584,1,,,,,
1459,160.0,0.05034441500902176,0.1719188243150711,0.20888997614383698,0.8414208889007568,1,,,,,
