train_loss_giou,training_loss,train_loss_bbox,train_loss_ce,train_cardinality_error,epoch,step,validation_loss_bbox,validation_cardinality_error,validation_loss_giou,validation/loss,validation_loss_ce
0.2672627568244934,1.234379529953003,0.09626173228025436,0.2185453623533249,161.5,0,114,,,,,
0.0,9.989105819840916e-06,0.0,9.989105819840916e-06,262.5,0,119,,,,,
0.2937946319580078,1.0832316875457764,0.06077849119901657,0.19174997508525848,151.5,0,124,,,,,
0.3446884751319885,1.4418067932128906,0.09596802294254303,0.272589772939682,63.0,0,129,,,,,
0.0,5.327950475475518e-06,0.0,5.327950475475518e-06,289.5,0,134,,,,,
0.22142598032951355,1.1902756690979004,0.05247495695948601,0.4850490093231201,163.5,0,139,,,,,
0.20592816174030304,0.8441071510314941,0.03384743630886078,0.2630136013031006,145.0,0,144,,,,,
0.0,0.00015690272266510874,0.0,0.00015690272266510874,221.5,0,149,,,,,
0.2888428866863251,1.194031000137329,0.07160729914903641,0.2583087980747223,21.0,0,154,,,,,
0.34988272190093994,1.499220371246338,0.08399700373411179,0.37946993112564087,149.5,0,159,,,,,
0.14449791610240936,0.7226471900939941,0.02730223536491394,0.2971401512622833,202.0,0,164,,,,,
0.0,3.350461156514939e-06,0.0,3.350461156514939e-06,272.5,0,169,,,,,
0.20324119925498962,0.8933335542678833,0.04949342831969261,0.2393839955329895,139.0,0,174,,,,,
0.29944777488708496,1.2804224491119385,0.09299488365650177,0.21655245125293732,108.5,0,179,,,,,
0.2708064019680023,1.1109349727630615,0.07455303519964218,0.19655701518058777,129.0,0,184,,,,,
0.2347400039434433,0.9994100332260132,0.06193940341472626,0.2202330380678177,144.0,0,189,,,,,
0.2869166135787964,1.5359010696411133,0.1197064071893692,0.3635357916355133,144.5,0,194,,,,,
0.0,4.612613338395022e-05,0.0,4.612613338395022e-05,265.0,0,199,,,,,
0.24488097429275513,1.3710904121398926,0.062464162707328796,0.5690076351165771,268.0,0,204,,,,,
0.5045534372329712,1.7555431127548218,0.12553025782108307,0.11878496408462524,173.5,0,209,,,,,
0.2571147382259369,1.060373306274414,0.0625874474644661,0.23320668935775757,109.0,0,214,,,,,
0.2597847580909729,1.0483462810516357,0.0597543902695179,0.23000481724739075,120.0,0,219,,,,,
0.0,3.6866480513708666e-05,0.0,3.6866480513708666e-05,65.0,0,224,,,,,
0.31193363666534424,1.386925220489502,0.08008374273777008,0.36263927817344666,85.5,0,229,,,,,
0.26681336760520935,1.085493564605713,0.07154897600412369,0.19412203133106232,129.5,0,234,,,,,
0.22605551779270172,0.8663411140441895,0.04992681369185448,0.16459599137306213,111.0,0,239,,,,,
0.3442484140396118,1.26050865650177,0.07586533576250076,0.19268515706062317,87.5,0,244,,,,,
0.2215130776166916,0.9895262718200684,0.06823603063821793,0.20532001554965973,72.0,0,249,,,,,
0.22758787870407104,1.1187150478363037,0.08925440907478333,0.21726730465888977,29.5,0,254,,,,,
0.0,2.3172260625869967e-06,0.0,2.3172260625869967e-06,226.0,0,259,,,,,
0.0,3.526823547872482e-06,0.0,3.526823547872482e-06,247.0,0,264,,,,,
0.30838441848754883,1.2351473569869995,0.07066069543361664,0.26507505774497986,116.0,0,269,,,,,
0.2739567160606384,1.131253957748413,0.04229409247636795,0.3718700706958771,142.0,0,274,,,,,
0.0,1.6856821503097308e-06,0.0,1.6856821503097308e-06,256.0,0,279,,,,,
0.0,4.8317815526388586e-05,0.0,4.8317815526388586e-05,235.0,0,284,,,,,
0.0,2.5858132630673936e-06,0.0,2.5858132630673936e-06,222.0,0,289,,,,,
0.21033243834972382,1.1065378189086914,0.04620630294084549,0.4548414647579193,128.0,0,294,,,,,
0.0,2.870001253540977e-06,0.0,2.870001253540977e-06,135.5,0,299,,,,,
0.25865116715431213,0.99387127161026,0.054852116852998734,0.20230835676193237,50.5,0,304,,,,,
0.2586168944835663,1.0820528268814087,0.06597279757261276,0.23495502769947052,28.0,0,309,,,,,
0.31280988454818726,1.1410162448883057,0.06713178753852844,0.17973753809928894,10.5,0,314,,,,,
0.0,0.012281141243875027,0.0,0.012281141243875027,6.5,0,319,,,,,
0.0,7.846349035389721e-06,0.0,7.846349035389721e-06,57.0,0,324,,,,,
0.0,1.2001516552118119e-05,0.0,1.2001516552118119e-05,92.5,0,329,,,,,
0.0,5.5671980589977466e-06,0.0,5.5671980589977466e-06,179.5,0,334,,,,,
0.3043462634086609,1.2810523509979248,0.08246338367462158,0.2600429356098175,84.5,0,339,,,,,
0.20599642395973206,1.0383086204528809,0.03733924776315689,0.4396195709705353,74.0,0,344,,,,,
0.0,3.0003673145984067e-06,0.0,3.0003673145984067e-06,131.0,0,349,,,,,
0.29380539059638977,1.2174001932144165,0.0674418956041336,0.2925799489021301,94.0,0,354,,,,,
0.34582406282424927,1.3426575660705566,0.07965768873691559,0.25272107124328613,107.5,0,359,,,,,
0.0,1.1018627446901519e-05,0.0,1.1018627446901519e-05,152.0,0,364,,,,,
0.26223617792129517,1.1316159963607788,0.06838607788085938,0.2652132511138916,7.0,0,369,,,,,
0.2655785381793976,1.0622611045837402,0.06002766638994217,0.230965718626976,114.0,0,374,,,,,
0.25142940878868103,1.0471303462982178,0.062062863260507584,0.23395727574825287,16.0,0,379,,,,,
0.27194827795028687,1.105492353439331,0.07164634019136429,0.2033640742301941,139.0,0,384,,,,,
0.0,8.838854910209193e-07,0.0,8.838854910209193e-07,262.0,0,389,,,,,
0.239471897482872,0.9412505030632019,0.051384858787059784,0.20538240671157837,139.5,0,394,,,,,
0.2779742479324341,1.224676489830017,0.06817707419395447,0.3278426229953766,90.5,0,399,,,,,
0.32006290555000305,1.1769037246704102,0.06843654066324234,0.1945953071117401,111.5,0,404,,,,,
0.21382421255111694,1.02888822555542,0.06364400684833527,0.2830197215080261,126.0,0,409,,,,,
0.30699142813682556,1.9429316520690918,0.05078109726309776,1.0750433206558228,152.5,0,414,,,,,
0.21118777990341187,0.9357311725616455,0.060363538563251495,0.2115379273891449,48.5,0,419,,,,,
0.22221457958221436,1.056947112083435,0.06501004844903946,0.28746774792671204,34.5,0,424,,,,,
0.10874059796333313,0.6284476518630981,0.034765519201755524,0.23713883757591248,71.5,0,429,,,,,
0.4081469178199768,1.8899116516113281,0.15728695690631866,0.28718307614326477,53.5,0,434,,,,,
0.0,1.1554066077223979e-05,0.0,1.1554066077223979e-05,147.0,0,439,,,,,
0.46200835704803467,1.802581548690796,0.10929955542087555,0.33206707239151,130.5,0,444,,,,,
0.5261932015419006,2.0194811820983887,0.16076241433620453,0.1632828414440155,190.0,0,449,,,,,
0.0,2.1370838112488855e-06,0.0,2.1370838112488855e-06,266.0,0,454,,,,,
0.2158246487379074,0.8885388374328613,0.044806040823459625,0.2328592985868454,149.5,0,459,,,,,
0.0,6.65805032440403e-07,0.0,6.65805032440403e-07,297.0,0,464,,,,,
0.0,5.775959834863897e-07,0.0,5.775959834863897e-07,296.0,0,469,,,,,
0.13411706686019897,0.7717024087905884,0.04521054029464722,0.27741554379463196,264.0,0,474,,,,,
0.12248414754867554,0.717949390411377,0.03536468744277954,0.29615768790245056,160.5,0,479,,,,,
0.24802011251449585,1.033879041671753,0.060403160750865936,0.23582296073436737,174.0,0,484,,,,,
0.0,8.576633945267531e-07,0.0,8.576633945267531e-07,263.0,0,489,,,,,
0.0,0.07209895551204681,0.0,0.07209895551204681,120.0,0,494,,,,,
0.3512748181819916,1.3864567279815674,0.08314377814531326,0.26818811893463135,105.0,0,499,,,,,
0.2788403630256653,1.0907049179077148,0.06517431885004044,0.2071525752544403,32.5,0,504,,,,,
0.0,8.344548405148089e-05,0.0,8.344548405148089e-05,144.0,0,509,,,,,
0.5028825402259827,2.126964569091797,0.16967704892158508,0.27281445264816284,108.5,0,514,,,,,
0.24874082207679749,1.0007201433181763,0.058714840561151505,0.20966430008411407,19.0,0,519,,,,,
0.1978449821472168,1.0542240142822266,0.09343433380126953,0.1913623958826065,102.5,0,524,,,,,
0.4469504952430725,2.303715705871582,0.08044357597827911,1.007596731185913,110.0,0,529,,,,,
0.0,3.0510198030242464e-06,0.0,3.0510198030242464e-06,150.5,0,534,,,,,
0.0,5.012205747334519e-06,0.0,5.012205747334519e-06,188.5,0,539,,,,,
0.0,1.1980066119576804e-05,0.0,1.1980066119576804e-05,120.0,0,544,,,,,
0.42537593841552734,1.9336670637130737,0.1339009702205658,0.41341033577919006,66.0,0,549,,,,,
0.2157268226146698,0.9986274242401123,0.07906314730644226,0.1718580424785614,57.0,0,554,,,,,
0.21000099182128906,0.8749921321868896,0.04554934799671173,0.22724337875843048,17.5,0,559,,,,,
0.288887083530426,1.1697332859039307,0.06508882343769073,0.2665150761604309,69.5,0,564,,,,,
0.13880029320716858,0.8500847220420837,0.05062758922576904,0.31934618949890137,156.0,0,569,,,,,
0.0,4.941894076182507e-07,0.0,4.941894076182507e-07,293.5,0,574,,,,,
0.1838071644306183,1.0023906230926514,0.05603838711977005,0.3545844256877899,204.0,0,579,,,,,
0.19950169324874878,0.9502031803131104,0.04686373099684715,0.31688112020492554,69.0,0,584,,,,,
0.17530457675457,0.7431585788726807,0.03906967490911484,0.19720099866390228,187.0,0,589,,,,,
0.24732331931591034,1.0425242185592651,0.06514786183834076,0.22213828563690186,147.0,0,594,,,,,
0.0,1.1660533800750272e-06,0.0,1.1660533800750272e-06,279.5,0,599,,,,,
0.22809328138828278,0.9669179916381836,0.05031265690922737,0.25916817784309387,149.5,0,604,,,,,
0.244826540350914,1.01470148563385,0.04852757230401039,0.28241050243377686,152.5,0,609,,,,,
0.2157246172428131,0.9670950770378113,0.06145138293504715,0.2283889204263687,164.0,0,614,,,,,
0.0,6.441115374400397e-07,0.0,6.441115374400397e-07,265.5,0,619,,,,,
0.26350831985473633,1.0846043825149536,0.0638291984796524,0.23844176530838013,152.5,0,624,,,,,
0.25845056772232056,1.060914397239685,0.05344102531671524,0.27680811285972595,152.0,0,629,,,,,
0.24304845929145813,1.039332389831543,0.055674463510513306,0.27486324310302734,88.5,0,634,,,,,
0.2728174328804016,1.1091129779815674,0.056948620826005936,0.27873504161834717,109.5,0,639,,,,,
0.2279561460018158,0.9647634029388428,0.05350259691476822,0.24133814871311188,117.0,0,644,,,,,
0.0,1.4378772448253585e-06,0.0,1.4378772448253585e-06,184.5,0,649,,,,,
0.21574470400810242,1.07175612449646,0.04111021012067795,0.43471574783325195,105.0,0,654,,,,,
0.3374762535095215,1.3867979049682617,0.08282065391540527,0.2977420687675476,43.0,0,659,,,,,
0.22534902393817902,1.0142549276351929,0.05777306482195854,0.27469155192375183,75.0,0,664,,,,,
0.19316589832305908,0.8566004633903503,0.04208820313215256,0.2598276436328888,1.0,0,669,,,,,
0.0,1.6402173059759662e-06,0.0,1.6402173059759662e-06,210.5,0,674,,,,,
0.1973377913236618,0.8392082452774048,0.045174602419137955,0.2186596542596817,118.5,0,679,,,,,
0.0,0.0038592745549976826,0.0,0.0038592745549976826,112.5,0,684,,,,,
0.0,6.976496820243483e-07,0.0,6.976496820243483e-07,260.0,0,689,,,,,
0.2630816102027893,1.328675627708435,0.04921906441450119,0.5564171075820923,130.0,0,694,,,,,
0.0,5.755402980867075e-07,0.0,5.755402980867075e-07,288.0,0,699,,,,,
0.13748520612716675,1.111210823059082,0.021362148225307465,0.7294296026229858,279.5,0,704,,,,,
0.22885818779468536,1.0441696643829346,0.06390377134084702,0.26693448424339294,127.5,0,709,,,,,
0.22443437576293945,0.9409493207931519,0.053843557834625244,0.22286275029182434,9.0,0,714,,,,,
0.0,1.1848713938888977e-06,0.0,1.1848713938888977e-06,237.5,0,719,,,,,
0.22849562764167786,1.091123104095459,0.0776936486363411,0.245663583278656,131.5,0,724,,,,,
0.09618759155273438,0.6877082586288452,0.02735268324613571,0.3585696816444397,177.5,0,729,,,,,
0.28405967354774475,1.223587989807129,0.0721760243177414,0.2945885956287384,142.0,0,734,,,,,
0.2105959951877594,1.0272467136383057,0.05364324152469635,0.33783861994743347,135.0,0,739,,,,,
0.18085309863090515,0.8573921322822571,0.038213927298784256,0.3046163022518158,86.5,0,744,,,,,
0.0,8.487277796120907e-07,0.0,8.487277796120907e-07,228.0,0,749,,,,,
0.25194883346557617,1.025067687034607,0.0620347261428833,0.21099641919136047,108.5,0,754,,,,,
0.0,1.8821186813511304e-06,0.0,1.8821186813511304e-06,197.5,0,759,,,,,
0.24555693566799164,1.0361429452896118,0.0673999935388565,0.20802916586399078,104.5,0,764,,,,,
0.30318671464920044,1.2544996738433838,0.08878754824399948,0.20418845117092133,113.0,0,769,,,,,
0.26909008622169495,1.075710654258728,0.06061027571558952,0.23447908461093903,129.0,0,774,,,,,
0.22721728682518005,0.981130063533783,0.06820797920227051,0.1856556087732315,128.0,0,779,,,,,
0.0,3.4667825730139157e-06,0.0,3.4667825730139157e-06,212.0,0,784,,,,,
0.0,1.1704594271577662e-06,0.0,1.1704594271577662e-06,243.0,0,789,,,,,
0.19870297610759735,0.8842885494232178,0.052211739122867584,0.22582395374774933,175.5,0,794,,,,,
0.16214251518249512,0.7089793682098389,0.03313564881682396,0.21901609003543854,124.5,0,799,,,,,
0.0,8.01646592663019e-07,0.0,8.01646592663019e-07,228.0,0,804,,,,,
0.29539644718170166,1.440704107284546,0.08867767453193665,0.4065227806568146,216.5,0,809,,,,,
0.23664914071559906,0.9630174040794373,0.05332985147833824,0.22306987643241882,156.0,0,814,,,,,
0.0,1.2295721489863354e-06,0.0,1.2295721489863354e-06,209.0,0,819,,,,,
0.4387388229370117,2.081078290939331,0.10933738946914673,0.6569137573242188,215.5,0,824,,,,,
0.21650651097297668,0.9734280109405518,0.049598898738622665,0.29242050647735596,165.5,0,829,,,,,
0.3049646317958832,1.4481751918792725,0.12012863159179688,0.23760275542736053,145.5,0,834,,,,,
0.269886314868927,1.1316584348678589,0.059709154069423676,0.2933399975299835,87.5,0,839,,,,,
0.0,5.167017889107228e-07,0.0,5.167017889107228e-07,216.5,0,844,,,,,
0.0,4.730245564132929e-07,0.0,4.730245564132929e-07,217.5,0,849,,,,,
0.1613030731678009,0.7233572006225586,0.024779945611953735,0.2768512964248657,121.0,0,854,,,,,
0.334406316280365,1.223252296447754,0.06550435721874237,0.2269177883863449,19.0,0,859,,,,,
0.24945147335529327,1.0334277153015137,0.05995181202888489,0.23476570844650269,56.5,0,864,,,,,
0.0,1.5522207377216546e-06,0.0,1.5522207377216546e-06,98.0,0,869,,,,,
0.12364035844802856,0.7495127320289612,0.055695027112960815,0.22375689446926117,54.0,0,874,,,,,
0.0,4.438190080691129e-05,0.0,4.438190080691129e-05,95.0,0,879,,,,,
0.34427088499069214,1.4083890914916992,0.08915987610816956,0.27404794096946716,73.0,0,884,,,,,
0.0,1.3297941450218786e-06,0.0,1.3297941450218786e-06,90.0,0,889,,,,,
0.2335132211446762,1.0032509565353394,0.06611444056034088,0.20565231144428253,6.5,0,894,,,,,
0.0,1.1008769433829002e-06,0.0,1.1008769433829002e-06,134.0,0,899,,,,,
0.2580292224884033,1.0320965051651,0.06375733762979507,0.1972513645887375,8.5,0,904,,,,,
0.3328244686126709,1.4176191091537476,0.10701245069503784,0.21690793335437775,74.0,0,909,,,,,
0.0,8.949293146542914e-07,0.0,8.949293146542914e-07,155.5,0,914,,,,,
0.24791768193244934,0.9045530557632446,0.049714453518390656,0.16014541685581207,75.0,0,919,,,,,
0.3163781464099884,1.2901930809020996,0.06882365047931671,0.3133186101913452,78.5,0,924,,,,,
0.30015358328819275,1.1046648025512695,0.06716615706682205,0.16852684319019318,70.5,0,929,,,,,
0.21658404171466827,0.9181180000305176,0.04659314453601837,0.25198423862457275,71.0,0,934,,,,,
0.0,6.608474905078765e-07,0.0,6.608474905078765e-07,160.0,0,939,,,,,
0.0,6.923252726664941e-07,0.0,6.923252726664941e-07,147.5,0,944,,,,,
0.0,6.865307113912422e-07,0.0,6.865307113912422e-07,138.0,0,949,,,,,
0.0,5.393250717133924e-07,0.0,5.393250717133924e-07,166.5,0,954,,,,,
0.17408379912376404,0.8289412260055542,0.043404631316661835,0.26375043392181396,43.0,0,959,,,,,
0.0,5.716252644560882e-07,0.0,5.716252644560882e-07,177.0,0,964,,,,,
0.2431485503911972,0.9396843910217285,0.043353792279958725,0.236618310213089,86.5,0,969,,,,,
0.26356181502342224,1.0105671882629395,0.06234092637896538,0.1717388778924942,95.0,0,974,,,,,
0.2860441505908966,1.1216938495635986,0.06476922333240509,0.2257593721151352,67.5,0,979,,,,,
0.0,6.70924919177196e-07,0.0,6.70924919177196e-07,128.5,0,984,,,,,
0.0,0.0005028629093430936,0.0,0.0005028629093430936,102.0,0,989,,,,,
0.0,0.00013769233191851526,0.0,0.00013769233191851526,145.5,0,994,,,,,
0.2232055366039276,0.962609589099884,0.046242810785770416,0.2849844694137573,84.5,0,999,,,,,
0.2724861204624176,1.0689563751220703,0.0530562661588192,0.2587029039859772,9.0,0,1004,,,,,
0.0,4.2423928903190244e-07,0.0,4.2423928903190244e-07,185.0,0,1009,,,,,
0.0,4.652451650599687e-07,0.0,4.652451650599687e-07,209.0,0,1014,,,,,
0.0,3.5057291825069115e-07,0.0,3.5057291825069115e-07,233.5,0,1019,,,,,
0.3865416347980499,1.699622631072998,0.10570533573627472,0.39801278710365295,184.0,0,1024,,,,,
0.2402815818786621,1.0859358310699463,0.07522215694189072,0.22926181554794312,101.5,0,1029,,,,,
0.2376633584499359,0.9520400166511536,0.05521514266729355,0.2006375938653946,86.5,0,1034,,,,,
0.0,4.556863473226258e-07,0.0,4.556863473226258e-07,160.5,0,1039,,,,,
0.0,4.6641773110422946e-07,0.0,4.6641773110422946e-07,148.5,0,1044,,,,,
0.0,5.207021604292095e-05,0.0,5.207021604292095e-05,156.5,0,1049,,,,,
0.0,0.08399911224842072,0.0,0.08399911224842072,119.0,0,1054,,,,,
0.0,6.633342763961991e-07,0.0,6.633342763961991e-07,239.5,0,1059,,,,,
0.15450161695480347,0.9094744324684143,0.07387913763523102,0.23107554018497467,151.0,0,1064,,,,,
0.0,3.413475951674627e-06,0.0,3.413475951674627e-06,253.0,0,1069,,,,,
0.24380037188529968,0.9824708700180054,0.05737188458442688,0.2080106884241104,6.5,0,1074,,,,,
0.18743067979812622,0.9863335490226746,0.0395544171333313,0.4137001037597656,132.0,0,1079,,,,,
0.25723934173583984,1.0354812145233154,0.06802409142255783,0.18088211119174957,101.0,0,1084,,,,,
0.0,0.017394306138157845,0.0,0.017394306138157845,107.5,0,1089,,,,,
0.3515861928462982,1.4347964525222778,0.09937266260385513,0.23476076126098633,101.5,0,1094,,,,,
0.31195393204689026,1.2724430561065674,0.0881480872631073,0.20779480040073395,103.0,0,1099,,,,,
0.0,3.160385233513807e-07,0.0,3.160385233513807e-07,197.5,0,1104,,,,,
0.27692294120788574,1.5144860744476318,0.09482081234455109,0.4865361750125885,169.5,0,1109,,,,,
0.0,2.475461826634273e-07,0.0,2.475461826634273e-07,241.5,0,1114,,,,,
0.2468639612197876,0.9929506182670593,0.05657270923256874,0.21635913848876953,162.0,0,1119,,,,,
0.0,2.4998669800879725e-07,0.0,2.4998669800879725e-07,252.5,0,1124,,,,,
0.2346392571926117,1.0383305549621582,0.05760684609413147,0.28101783990859985,124.5,0,1129,,,,,
0.1752505898475647,0.9437932968139648,0.07014153152704239,0.2425844818353653,136.0,0,1134,,,,,
0.2402465045452118,0.9807290434837341,0.05170440673828125,0.2417139708995819,7.5,0,1139,,,,,
0.0,2.477111706866708e-07,0.0,2.477111706866708e-07,271.0,0,1144,,,,,
0.2900450825691223,1.207543969154358,0.06811944395303726,0.28685659170150757,132.0,0,1149,,,,,
0.22855925559997559,0.934252917766571,0.057127051055431366,0.19149915874004364,56.5,0,1154,,,,,
0.23308216035366058,0.9095617532730103,0.05835775285959244,0.1516086459159851,113.5,0,1159,,,,,
0.0,4.724640803033253e-07,0.0,4.724640803033253e-07,195.0,0,1164,,,,,
0.3026639223098755,1.185142159461975,0.0845329761505127,0.15714943408966064,108.5,0,1169,,,,,
0.14658492803573608,0.545943021774292,0.030751392245292664,0.0990162193775177,54.5,0,1174,,,,,
0.3052026033401489,1.2852554321289062,0.09317056834697723,0.20899730920791626,89.0,0,1179,,,,,
0.18471616506576538,0.7980093955993652,0.04465128853917122,0.20532065629959106,76.0,0,1184,,,,,
0.17775917053222656,1.288173794746399,0.04020644724369049,0.7316232323646545,135.0,0,1189,,,,,
0.0,8.10530934813869e-07,0.0,8.10530934813869e-07,109.0,0,1194,,,,,
0.30740296840667725,1.1250702142715454,0.06321991235017776,0.1941647082567215,10.0,0,1199,,,,,
0.10514771938323975,0.5469112992286682,0.03333817422389984,0.16992497444152832,71.0,0,1204,,,,,
0.0,8.294571784972504e-07,0.0,8.294571784972504e-07,111.0,0,1209,,,,,
0.1714853048324585,0.9252911806106567,0.07322277128696442,0.21620675921440125,77.0,0,1214,,,,,
0.3115559220314026,1.2210383415222168,0.07782740890979767,0.20878954231739044,79.5,0,1219,,,,,
0.0,5.351460004021646e-07,0.0,5.351460004021646e-07,162.0,0,1224,,,,,
0.10026425123214722,0.49506205320358276,0.028639167547225952,0.15133771300315857,86.5,0,1229,,,,,
0.19645388424396515,0.7171258330345154,0.03800429403781891,0.13419659435749054,61.5,0,1234,,,,,
0.0,1.0759591759779141e-06,0.0,1.0759591759779141e-06,82.0,0,1239,,,,,
0.0,4.375572643766645e-06,0.0,4.375572643766645e-06,68.0,0,1244,,,,,
0.0,1.2944774425704964e-06,0.0,1.2944774425704964e-06,68.0,0,1249,,,,,
,,,,,0,1253,0.0391879603266716,44.705055236816406,0.17817549407482147,0.6988995671272278,0.1466091275215149
0.0,1.3842031876265537e-06,0.0,1.3842031876265537e-06,63.0,1,1254,,,,,
0.2257499098777771,1.190709114074707,0.07911664992570877,0.34362611174583435,38.0,1,1259,,,,,
0.24504056572914124,0.8585989475250244,0.04674689844250679,0.1347833126783371,31.0,1,1264,,,,,
0.22458237409591675,1.0521888732910156,0.05519335716962814,0.3270573318004608,55.5,1,1269,,,,,
0.33987706899642944,1.1906296014785767,0.06461348384618759,0.18780800700187683,52.0,1,1274,,,,,
0.22017891705036163,0.8689287304878235,0.04613764211535454,0.19788268208503723,33.5,1,1279,,,,,
0.0,9.580204505255097e-07,0.0,9.580204505255097e-07,73.0,1,1284,,,,,
0.0,1.0386892199676367e-06,0.0,1.0386892199676367e-06,70.5,1,1289,,,,,
0.18589067459106445,0.7339359521865845,0.058310285210609436,0.07060319185256958,36.0,1,1294,,,,,
0.0,8.801164881333534e-07,0.0,8.801164881333534e-07,72.0,1,1299,,,,,
0.0,8.777274729254714e-07,0.0,8.777274729254714e-07,78.0,1,1304,,,,,
0.0,3.3591811643418623e-06,0.0,3.3591811643418623e-06,110.0,1,1309,,,,,
0.26250869035720825,1.0276267528533936,0.06042021885514259,0.20050819218158722,5.0,1,1314,,,,,
0.2927297353744507,1.0751169919967651,0.07073989510536194,0.13595806062221527,94.0,1,1319,,,,,
0.2021798938512802,0.8173930644989014,0.045670073479413986,0.1846829205751419,8.0,1,1324,,,,,
0.0,2.883163290334778e-07,0.0,2.883163290334778e-07,214.0,1,1329,,,,,
0.21785509586334229,0.9159510731697083,0.0707637295126915,0.1264222264289856,138.5,1,1334,,,,,
0.13912536203861237,0.5917032957077026,0.0250170286744833,0.18836747109889984,109.0,1,1339,,,,,
0.21396321058273315,0.8988162279129028,0.07885249704122543,0.07662732899188995,79.0,1,1344,,,,,
0.2994304299354553,1.2872544527053833,0.09802772849798203,0.19825495779514313,38.0,1,1349,,,,,
0.27380964159965515,1.1644169092178345,0.07603075355291367,0.23664385080337524,18.5,1,1354,,,,,
0.2690987288951874,1.1414096355438232,0.0778149887919426,0.2141372114419937,26.5,1,1359,,,,,
0.0,0.00016000178584363312,0.0,0.00016000178584363312,42.5,1,1364,,,,,
0.3289520740509033,1.2811452150344849,0.08805883675813675,0.18294689059257507,37.5,1,1369,,,,,
0.1420755833387375,0.8133019208908081,0.04293011501431465,0.3145001232624054,12.5,1,1374,,,,,
0.16023050248622894,0.7229989767074585,0.032931435853242874,0.23788078129291534,42.5,1,1379,,,,,
0.07143914699554443,0.6144628524780273,0.032309502363204956,0.3100370168685913,54.0,1,1384,,,,,
0.0,1.8451171399647137e-06,0.0,1.8451171399647137e-06,99.0,1,1389,,,,,
0.0,5.183394478081027e-07,0.0,5.183394478081027e-07,114.0,1,1394,,,,,
0.1855294555425644,0.9230073690414429,0.0561760775744915,0.27106809616088867,4.0,1,1399,,,,,
0.26735052466392517,0.9835218787193298,0.04744461551308632,0.211597740650177,68.5,1,1404,,,,,
0.18865521252155304,0.9511919021606445,0.045463915914297104,0.34656187891960144,67.0,1,1409,,,,,
0.0,6.395831633199123e-07,0.0,6.395831633199123e-07,90.5,1,1414,,,,,
0.20994392037391663,0.8229296207427979,0.045227598398923874,0.17690379917621613,33.5,1,1419,,,,,
0.0,0.00017405445396434516,0.0,0.00017405445396434516,24.5,1,1424,,,,,
0.0,1.2536166877907817e-06,0.0,1.2536166877907817e-06,48.5,1,1429,,,,,
0.2776893377304077,1.1917824745178223,0.07052422314882278,0.2837826609611511,3.5,1,1434,,,,,
0.2424495667219162,0.9493191838264465,0.0510796457529068,0.20902183651924133,13.0,1,1439,,,,,
0.24436867237091064,1.0064208507537842,0.048962246626615524,0.2728722393512726,23.5,1,1444,,,,,
0.2921910285949707,1.3761987686157227,0.09171910583972931,0.3332211673259735,4.0,1,1449,,,,,
0.0,6.562406633747742e-05,0.0,6.562406633747742e-05,14.5,1,1454,,,,,
