train_loss_giou,train_loss_ce,train_cardinality_error,training_loss,step,epoch,train_loss_bbox,validation_loss_giou,validation/loss,validation_cardinality_error,validation_loss_bbox,validation_loss_ce
0.2588270306587219,0.17000824213027954,11.0,0.9711045026779175,9644,7,0.05668843537569046,,,,,
0.15584321320056915,0.20542630553245544,8.5,0.683290958404541,9649,7,0.03323564678430557,,,,,
0.2683202028274536,0.1675179898738861,15.5,1.0147664546966553,9654,7,0.06212159991264343,,,,,
0.0,3.31640421791235e-07,12.0,3.31640421791235e-07,9659,7,0.0,,,,,
0.11846059560775757,0.1259779930114746,14.5,0.4713936448097229,9664,7,0.02169889211654663,,,,,
0.3641826808452606,0.18109454214572906,19.5,1.0622246265411377,9669,7,0.03055293671786785,,,,,
0.0,8.104663606900431e-08,10.5,8.104663606900431e-08,9674,7,0.0,,,,,
0.14656445384025574,0.17180484533309937,11.0,0.6223371028900146,9679,7,0.03148067742586136,,,,,
0.0,3.107248858214007e-07,16.0,3.107248858214007e-07,9684,7,0.0,,,,,
0.0,6.857220000711095e-07,16.5,6.857220000711095e-07,9689,7,0.0,,,,,
0.18263490498065948,0.24122211337089539,9.5,0.7814667224884033,9694,7,0.03499496728181839,,,,,
0.2041865438222885,0.21683840453624725,10.5,0.8403581380844116,9699,7,0.04302932322025299,,,,,
0.18436293303966522,0.18058976531028748,11.0,0.7324371933937073,9704,7,0.03662431240081787,,,,,
0.18006305396556854,0.20917150378227234,11.0,0.7815748453140259,9709,7,0.04245544970035553,,,,,
0.0,1.9967939806520008e-05,15.5,1.9967939806520008e-05,9714,7,0.0,,,,,
0.0,8.094588338281028e-06,14.0,8.094588338281028e-06,9719,7,0.0,,,,,
0.22251415252685547,0.2151968628168106,11.0,0.9678884744644165,9724,7,0.06153266504406929,,,,,
0.16374512016773224,0.2209596484899521,15.0,0.7343871593475342,9729,7,0.03718745335936546,,,,,
0.0,7.168652871314407e-08,17.0,7.168652871314407e-08,9734,7,0.0,,,,,
0.24094974994659424,0.37465620040893555,17.0,1.2916494607925415,9739,7,0.08701875805854797,,,,,
0.18304391205310822,0.21364344656467438,10.0,0.747915506362915,9744,7,0.033636853098869324,,,,,
0.21013134717941284,0.17731542885303497,22.5,0.8351694345474243,9749,7,0.04751826077699661,,,,,
0.18232429027557373,0.549929678440094,17.5,1.2665035724639893,9754,7,0.07038506865501404,,,,,
0.09018081426620483,0.26109135150909424,18.0,0.5437734723091125,9759,7,0.020464101806282997,,,,,
0.1476537436246872,0.15287435054779053,22.5,0.5997774600982666,9764,7,0.03031912073493004,,,,,
0.18716520071029663,0.17990370094776154,16.5,0.7648218870162964,9769,7,0.04211755469441414,,,,,
0.19135579466819763,0.32417741417884827,18.5,0.9591636061668396,9774,7,0.050454914569854736,,,,,
0.1849372684955597,0.24613919854164124,22.5,0.8864926695823669,9779,7,0.054095786064863205,,,,,
0.18173183500766754,0.2458420991897583,19.0,0.8495203256607056,9784,7,0.0480429045855999,,,,,
0.0,2.00724844034994e-06,38.5,2.00724844034994e-06,9789,7,0.0,,,,,
0.18766961991786957,0.15391290187835693,5.5,0.7175406217575073,9794,7,0.037657689303159714,,,,,
0.0,2.1881406908619283e-08,46.5,2.1881406908619283e-08,9799,7,0.0,,,,,
0.0,5.7428202637765935e-08,50.0,5.7428202637765935e-08,9804,7,0.0,,,,,
0.0,1.4652556501459912e-07,44.0,1.4652556501459912e-07,9809,7,0.0,,,,,
0.0,2.5701780259623774e-07,41.0,2.5701780259623774e-07,9814,7,0.0,,,,,
0.1745096743106842,0.23908522725105286,31.5,0.8012899160385132,9819,7,0.04263707250356674,,,,,
0.293565034866333,0.2360381782054901,38.0,1.1794922351837158,9824,7,0.07126480340957642,,,,,
0.22793912887573242,0.3443971872329712,10.5,1.0483418703079224,9829,7,0.049613289535045624,,,,,
0.19311782717704773,0.2819175720214844,30.5,0.8855301737785339,9834,7,0.04347538948059082,,,,,
0.20996078848838806,0.17634747922420502,44.0,0.7881755828857422,9839,7,0.03838131204247475,,,,,
0.17632147669792175,0.2968502938747406,26.0,0.9183698296546936,9844,7,0.053775325417518616,,,,,
0.153717041015625,0.12133900821208954,32.5,0.6384885311126709,9849,7,0.04194308817386627,,,,,
0.24026528000831604,0.1462593525648117,36.0,0.9458010792732239,9854,7,0.06380223482847214,,,,,
0.2514974772930145,0.20480838418006897,6.5,0.9165207147598267,9859,7,0.04174347221851349,,,,,
0.0,9.420455882036549e-08,48.5,9.420455882036549e-08,9864,7,0.0,,,,,
0.2019205093383789,0.3746897876262665,37.5,1.0527424812316895,9869,7,0.05484233796596527,,,,,
0.0,3.2784285508569155e-07,48.0,3.2784285508569155e-07,9874,7,0.0,,,,,
0.0,8.12602749533653e-08,59.0,8.12602749533653e-08,9879,7,0.0,,,,,
0.15289196372032166,0.2017013430595398,10.0,0.6454743146896362,9884,7,0.027597801759839058,,,,,
0.17540955543518066,0.22060571610927582,42.5,0.7263920307159424,9889,7,0.030993446707725525,,,,,
0.08451694250106812,0.42024341225624084,51.0,0.6831822395324707,9894,7,0.018780991435050964,,,,,
0.2416868507862091,0.19944456219673157,28.5,0.9891965985298157,9899,7,0.0612756684422493,,,,,
0.0,1.1872771210619248e-06,52.0,1.1872771210619248e-06,9904,7,0.0,,,,,
0.16903245449066162,0.2671252191066742,30.5,0.8515297770500183,9909,7,0.049267929047346115,,,,,
0.23862285912036896,0.20045733451843262,26.0,0.9345037937164307,9914,7,0.051360148936510086,,,,,
0.21200239658355713,0.07210366427898407,40.0,0.8378154635429382,9919,7,0.06834140419960022,,,,,
0.13624824583530426,0.22885511815547943,29.0,0.689391016960144,9924,7,0.037607889622449875,,,,,
0.20495496690273285,0.21416932344436646,33.0,0.8584530353546143,9929,7,0.046874746680259705,,,,,
0.16738085448741913,0.23267550766468048,35.0,0.7789658308029175,9934,7,0.04230571538209915,,,,,
0.15810753405094147,0.1217287927865982,51.0,0.7228769063949585,9939,7,0.056986600160598755,,,,,
0.17938904464244843,0.18985921144485474,55.5,0.7776329517364502,9944,7,0.0457991361618042,,,,,
0.07191216945648193,0.2549300193786621,52.5,0.4665912389755249,9949,7,0.013567373156547546,,,,,
0.17861799895763397,0.20861466228961945,48.5,0.9367319345474243,9954,7,0.07417625188827515,,,,,
0.23775550723075867,0.20883557200431824,43.5,0.9600062966346741,9959,7,0.0551319420337677,,,,,
0.1968887895345688,0.18083219230175018,54.5,0.766808271408081,9964,7,0.03843969851732254,,,,,
0.18748222291469574,0.12397686392068863,42.0,0.7130594253540039,9969,7,0.04282362386584282,,,,,
0.1671963930130005,0.3522493541240692,48.0,0.9350629448890686,9974,7,0.04968416318297386,,,,,
0.0,1.231070179130711e-08,63.5,1.231070179130711e-08,9979,7,0.0,,,,,
0.0,1.8489029116608435e-06,56.0,1.8489029116608435e-06,9984,7,0.0,,,,,
0.11660473048686981,0.224203422665596,28.5,0.5990191102027893,9989,7,0.028321245685219765,,,,,
0.11550287902355194,0.22337505221366882,35.0,0.5755690336227417,9994,7,0.02423764578998089,,,,,
0.174668088555336,0.15176889300346375,16.0,0.6906838417053223,9999,7,0.03791575878858566,,,,,
0.12523791193962097,0.42914873361587524,31.0,0.8536850810050964,10004,7,0.03481210395693779,,,,,
0.0,3.116543112469117e-08,58.0,3.116543112469117e-08,10009,7,0.0,,,,,
0.26828867197036743,0.25892433524131775,24.5,1.1885559558868408,10014,7,0.0786108672618866,,,,,
0.0,8.823134223234774e-09,62.0,8.823134223234774e-09,10019,7,0.0,,,,,
0.0,2.3725107212158036e-08,77.0,2.3725107212158036e-08,10024,7,0.0,,,,,
0.20975859463214874,0.30134716629981995,40.0,0.9947929382324219,10029,7,0.05478571727871895,,,,,
0.0,1.0998540744822094e-07,58.5,1.0998540744822094e-07,10034,7,0.0,,,,,
0.16640958189964294,0.40907856822013855,25.5,0.9707983136177063,10039,7,0.04578012228012085,,,,,
0.1721097230911255,0.11259081214666367,15.0,0.6371462345123291,10044,7,0.03606720268726349,,,,,
0.0,3.070028924412327e-06,47.5,3.070028924412327e-06,10049,7,0.0,,,,,
0.0,2.8691213174170116e-06,45.5,2.8691213174170116e-06,10054,7,0.0,,,,,
0.0,5.1204743556354515e-08,48.5,5.1204743556354515e-08,10059,7,0.0,,,,,
0.16343222558498383,0.23658762872219086,6.5,0.7724496126174927,10064,7,0.04179951548576355,,,,,
0.0,1.1221672480132838e-08,41.0,1.1221672480132838e-08,10069,7,0.0,,,,,
0.237787663936615,0.08818832039833069,19.5,0.8270612359046936,10074,7,0.05265951529145241,,,,,
0.17366395890712738,0.17042963206768036,3.5,0.7326040267944336,10079,7,0.042969297617673874,,,,,
0.18447467684745789,0.1885099858045578,6.5,0.7553476691246033,10084,7,0.0395776703953743,,,,,
0.32375386357307434,0.14720813930034637,8.0,1.282137155532837,10089,7,0.09748425334692001,,,,,
0.1680525243282318,0.09444357454776764,5.0,0.5594507455825806,10094,7,0.02578042447566986,,,,,
0.221582293510437,0.2066129595041275,13.5,0.8694740533828735,10099,7,0.043939296156167984,,,,,
0.19896915555000305,0.16031189262866974,12.0,0.761792004108429,10104,7,0.040708355605602264,,,,,
0.0,1.429813551112602e-06,14.0,1.429813551112602e-06,10109,7,0.0,,,,,
0.2555267810821533,0.15316036343574524,18.5,0.8789752721786499,10114,7,0.0429522767663002,,,,,
0.33100980520248413,0.07222984731197357,14.0,1.368645191192627,10119,7,0.12687915563583374,,,,,
0.0,4.478537007912564e-08,16.5,4.478537007912564e-08,10124,7,0.0,,,,,
0.2151675522327423,0.16760607063770294,6.0,0.8338898420333862,10129,7,0.047189727425575256,,,,,
0.16835743188858032,0.08683252334594727,12.5,0.5921849012374878,10134,7,0.033727508038282394,,,,,
0.0,2.626530637428459e-08,19.0,2.626530637428459e-08,10139,7,0.0,,,,,
0.19237399101257324,0.351479172706604,18.5,0.995402455329895,10144,7,0.051835060119628906,,,,,
0.05668526887893677,0.2615582346916199,21.0,0.4600759446620941,10149,7,0.01702943444252014,,,,,
0.0,2.271578296131338e-06,20.5,2.271578296131338e-06,10154,7,0.0,,,,,
0.1702660769224167,0.18320612609386444,9.5,0.7203335762023926,10159,7,0.03931906446814537,,,,,
0.15680094063282013,0.239974707365036,16.0,0.6666258573532104,10164,7,0.022609854117035866,,,,,
0.0,6.309490345302038e-06,20.0,6.309490345302038e-06,10169,7,0.0,,,,,
0.23778223991394043,0.16664649546146393,14.5,0.9427156448364258,10174,7,0.06010093912482262,,,,,
0.0,7.143761195038678e-06,29.0,7.143761195038678e-06,10179,7,0.0,,,,,
0.18007370829582214,0.2036276012659073,19.5,0.7498790621757507,10184,7,0.03722080960869789,,,,,
0.0,1.1516806807776447e-05,24.0,1.1516806807776447e-05,10189,7,0.0,,,,,
0.0,5.895824983781495e-07,20.5,5.895824983781495e-07,10194,7,0.0,,,,,
0.29252558946609497,0.2558664381504059,18.5,1.0549768209457397,10199,7,0.04281184822320938,,,,,
0.0,8.014995245275713e-08,23.5,8.014995245275713e-08,10204,7,0.0,,,,,
0.15185348689556122,0.2217782437801361,13.5,0.7492150068283081,10209,7,0.04474596306681633,,,,,
0.2228921353816986,0.1628146469593048,11.5,0.8714319467544556,10214,7,0.05256660282611847,,,,,
0.16799572110176086,0.19830816984176636,7.0,0.823370635509491,10219,7,0.057814206928014755,,,,,
0.12414693832397461,0.2279704511165619,24.5,0.6272955536842346,10224,7,0.03020624816417694,,,,,
0.24349790811538696,0.15667778253555298,17.0,0.8904559016227722,10229,7,0.04935646057128906,,,,,
0.14382395148277283,0.26689404249191284,15.5,0.8084794282913208,10234,7,0.05078749358654022,,,,,
0.0,6.841015419922769e-06,22.5,6.841015419922769e-06,10239,7,0.0,,,,,
0.0,3.543087245816423e-08,31.5,3.543087245816423e-08,10244,7,0.0,,,,,
0.06287717819213867,0.18022415041923523,31.5,0.3986380994319916,10249,7,0.0185319185256958,,,,,
0.2141735851764679,0.24413073062896729,29.0,0.8914613127708435,10254,7,0.043796684592962265,,,,,
0.14065031707286835,0.20604301989078522,30.0,0.6306376457214355,10259,7,0.028658803552389145,,,,,
0.18688152730464935,0.21445898711681366,29.0,0.7403582334518433,10264,7,0.030427243560552597,,,,,
0.09226477146148682,0.15094144642353058,42.0,0.48956531286239624,10269,7,0.030818864703178406,,,,,
0.2585051953792572,0.1824588179588318,8.5,0.9680865406990051,10274,7,0.05372346565127373,,,,,
0.14520445466041565,0.235724538564682,8.0,0.6991984844207764,10279,7,0.03461300581693649,,,,,
0.0,6.579736691492144e-06,35.0,6.579736691492144e-06,10284,7,0.0,,,,,
0.0,5.062018360035836e-09,45.0,5.062018360035836e-09,10289,7,0.0,,,,,
0.0,2.872992581615108e-07,40.5,2.872992581615108e-07,10294,7,0.0,,,,,
0.18767017126083374,0.2214687466621399,3.0,0.7762112617492676,10299,7,0.0358804389834404,,,,,
0.12213665246963501,0.19035695493221283,37.5,0.5316630601882935,10304,7,0.01940656453371048,,,,,
0.21670053899288177,0.24751690030097961,24.0,0.9576022624969482,10309,7,0.055336844176054,,,,,
0.21283113956451416,0.15816035866737366,20.5,0.780785858631134,10314,7,0.03939264267683029,,,,,
0.18962381780147552,0.20347394049167633,22.5,0.7825993299484253,10319,7,0.039975542575120926,,,,,
0.16278225183486938,0.2258484661579132,21.0,0.7106140851974487,10324,7,0.03184022009372711,,,,,
0.0,3.634675351804617e-07,33.0,3.634675351804617e-07,10329,7,0.0,,,,,
0.18305300176143646,0.2851492464542389,14.5,0.8492932319641113,10334,7,0.03960759937763214,,,,,
0.207347571849823,0.3659302592277527,14.5,0.931525468826294,10339,7,0.030180007219314575,,,,,
0.2007177621126175,0.2540435791015625,8.5,0.8835844993591309,10344,7,0.045621078461408615,,,,,
0.0,8.582110240240581e-07,19.0,8.582110240240581e-07,10349,7,0.0,,,,,
0.1620607227087021,0.18470048904418945,11.0,0.6468580961227417,10354,7,0.027607223019003868,,,,,
0.19010470807552338,0.1974382847547531,17.0,0.7935923337936401,10359,7,0.043188922107219696,,,,,
0.0,2.71312075028618e-07,26.0,2.71312075028618e-07,10364,7,0.0,,,,,
0.1386294662952423,0.303406685590744,15.0,0.7510696053504944,10369,7,0.03408079966902733,,,,,
0.14421363174915314,0.19798481464385986,12.5,0.6241356134414673,10374,7,0.02754470705986023,,,,,
0.0,8.867938561252231e-08,30.5,8.867938561252231e-08,10379,7,0.0,,,,,
0.0,4.0113837940225494e-07,33.5,4.0113837940225494e-07,10384,7,0.0,,,,,
0.19908098876476288,0.19006964564323425,18.0,0.7915011644363403,10389,7,0.04065389931201935,,,,,
0.16647884249687195,0.18271996080875397,13.5,0.6932176351547241,10394,7,0.03550799936056137,,,,,
0.2013377994298935,0.29965317249298096,20.5,0.9381603002548218,10399,7,0.047166310250759125,,,,,
0.0,1.3060061121450417e-07,35.0,1.3060061121450417e-07,10404,7,0.0,,,,,
0.1857953667640686,0.25782713294029236,19.0,0.8420799374580383,10409,7,0.04253241419792175,,,,,
0.0,1.9453705135674682e-07,47.0,1.9453705135674682e-07,10414,7,0.0,,,,,
0.3346438407897949,0.12624798715114594,34.5,1.1203711032867432,10419,7,0.064967080950737,,,,,
0.0,3.6715593978442485e-06,33.0,3.6715593978442485e-06,10424,7,0.0,,,,,
0.18593820929527283,0.22548028826713562,8.5,0.7559655904769897,10429,7,0.03172178193926811,,,,,
0.0,1.9011558549664187e-08,28.0,1.9011558549664187e-08,10434,7,0.0,,,,,
0.0,1.105867664108473e-08,27.0,1.105867664108473e-08,10439,7,0.0,,,,,
0.0,1.523646915302379e-06,26.5,1.523646915302379e-06,10444,7,0.0,,,,,
0.0,3.9266801650228444e-06,37.5,3.9266801650228444e-06,10449,7,0.0,,,,,
0.19259759783744812,0.14219501614570618,15.0,0.7571712136268616,10454,7,0.04595620185136795,,,,,
0.0,1.1038641112293135e-08,38.5,1.1038641112293135e-08,10459,7,0.0,,,,,
0.209355428814888,0.17855365574359894,16.5,0.8811054229736328,10464,7,0.056768178939819336,,,,,
0.0,1.2050968223320524e-08,30.0,1.2050968223320524e-08,10469,7,0.0,,,,,
0.06276309490203857,0.31510859727859497,21.0,0.49538567662239075,10474,7,0.010950177907943726,,,,,
0.1608497053384781,0.179680734872818,7.5,0.6684776544570923,10479,7,0.03341950476169586,,,,,
0.0,2.8921770081069553e-06,34.0,2.8921770081069553e-06,10484,7,0.0,,,,,
0.0,2.0274638856676575e-08,52.5,2.0274638856676575e-08,10489,7,0.0,,,,,
0.0,1.0663730876103727e-07,52.0,1.0663730876103727e-07,10494,7,0.0,,,,,
0.0,2.3154464656727214e-07,51.5,2.3154464656727214e-07,10499,7,0.0,,,,,
0.18296729028224945,0.18674339354038239,13.0,0.7630161046981812,10504,7,0.04206761717796326,,,,,
0.0,3.474465302133467e-07,40.5,3.474465302133467e-07,10509,7,0.0,,,,,
0.22143638134002686,0.21245115995407104,20.5,0.9038846492767334,10514,7,0.04971214011311531,,,,,
0.12882986664772034,0.08458249270915985,24.5,0.500508189201355,10519,7,0.03165319189429283,,,,,
0.0,1.2771470103700722e-08,35.5,1.2771470103700722e-08,10524,7,0.0,,,,,
0.2093689739704132,0.21476098895072937,18.0,0.835444986820221,10529,7,0.040389206260442734,,,,,
0.20077669620513916,0.10758379846811295,35.5,0.7713074684143066,10534,7,0.05243406444787979,,,,,
0.25609850883483887,0.16401268541812897,23.5,1.0124704837799072,10539,7,0.06725215911865234,,,,,
0.20295360684394836,0.1923404335975647,24.5,0.8293984532356262,10544,7,0.04623016342520714,,,,,
0.12711556255817413,0.1613556295633316,25.5,0.5429235696792603,10549,7,0.025467365980148315,,,,,
0.23958232998847961,0.20367388427257538,8.5,0.889585554599762,10554,7,0.04134940356016159,,,,,
0.0,1.7667329643700214e-07,50.5,1.7667329643700214e-07,10559,7,0.0,,,,,
0.10997231304645538,0.22701628506183624,24.0,0.5769622325897217,10564,7,0.026000263169407845,,,,,
0.1661384105682373,0.20445476472377777,24.5,0.7279753684997559,10569,7,0.038248755037784576,,,,,
0.21059006452560425,0.16216491162776947,9.5,0.8254084587097168,10574,7,0.048412688076496124,,,,,
0.0,4.170187750673904e-09,57.5,4.170187750673904e-09,10579,7,0.0,,,,,
0.0,1.7288236398016466e-09,80.0,1.7288236398016466e-09,10584,7,0.0,,,,,
0.2027902901172638,0.2094845473766327,24.0,0.7649914026260376,10589,7,0.029985249042510986,,,,,
0.14522585272789001,0.23836910724639893,43.0,0.7611539363861084,10594,7,0.04646662622690201,,,,,
0.20814818143844604,0.20524917542934418,41.5,0.8282200694084167,10599,7,0.04133490473031998,,,,,
0.0,3.300756112878389e-09,65.0,3.300756112878389e-09,10604,7,0.0,,,,,
0.2319473922252655,0.2253798097372055,7.5,0.8965883255004883,10609,7,0.041462745517492294,,,,,
0.1426263451576233,0.10572373121976852,52.0,0.48457688093185425,10614,7,0.018720094114542007,,,,,
0.0,4.5037680251880374e-08,52.5,4.5037680251880374e-08,10619,7,0.0,,,,,
0.0,3.333597931032273e-07,65.0,3.333597931032273e-07,10624,7,0.0,,,,,
0.1398640275001526,0.25482141971588135,38.5,0.6760982275009155,10629,7,0.028309747576713562,,,,,
0.17031505703926086,0.22955258190631866,5.0,0.7797216176986694,10634,7,0.041907791048288345,,,,,
0.0,5.666695983563841e-07,68.5,5.666695983563841e-07,10639,7,0.0,,,,,
0.14428505301475525,0.29312974214553833,33.5,0.7052079439163208,10644,7,0.024701625108718872,,,,,
0.20845121145248413,0.22586166858673096,7.0,0.8877182602882385,10649,7,0.04899083077907562,,,,,
0.0,2.7830614612867066e-07,60.5,2.7830614612867066e-07,10654,7,0.0,,,,,
0.2162971943616867,0.3098413944244385,37.0,0.9434801340103149,10659,7,0.040208879858255386,,,,,
0.0,2.318932814660002e-07,71.0,2.318932814660002e-07,10664,7,0.0,,,,,
0.0,8.399506867817763e-09,77.0,8.399506867817763e-09,10669,7,0.0,,,,,
0.0,2.0464671024456038e-07,69.5,2.0464671024456038e-07,10674,7,0.0,,,,,
0.0,3.816117200017288e-09,68.0,3.816117200017288e-09,10679,7,0.0,,,,,
0.28388187289237976,0.20612125098705292,36.5,0.9766613841056824,10684,7,0.04055527597665787,,,,,
0.14855855703353882,0.29819968342781067,11.0,0.7871366143226624,10689,7,0.03836395964026451,,,,,
0.09926652908325195,0.5126325488090515,54.5,0.8913766145706177,10694,7,0.03604219853878021,,,,,
0.1905924528837204,0.22156627476215363,49.5,0.836952805519104,10699,7,0.046840328723192215,,,,,
0.0,2.1489613644121164e-08,83.5,2.1489613644121164e-08,10704,7,0.0,,,,,
0.263994425535202,0.15251274406909943,42.0,0.9580916166305542,10709,7,0.0555180087685585,,,,,
0.23480726778507233,0.1920403093099594,52.5,0.9298123121261597,10714,7,0.053631484508514404,,,,,
0.0,3.1713613957151665e-09,100.5,3.1713613957151665e-09,10719,7,0.0,,,,,
0.157048299908638,0.210646390914917,64.0,0.6670951843261719,10724,7,0.028470447286963463,,,,,
0.20119650661945343,0.26552265882492065,52.0,0.9259136915206909,10729,7,0.051599614322185516,,,,,
0.1705278754234314,0.10790745168924332,10.0,0.7103638648986816,10734,7,0.05228013917803764,,,,,
0.22201645374298096,0.06045130267739296,44.0,0.7584924697875977,10739,7,0.050801657140254974,,,,,
0.0,1.1355174933669332e-07,59.5,1.1355174933669332e-07,10744,7,0.0,,,,,
0.2490323781967163,0.26535099744796753,23.0,1.0829368829727173,10749,7,0.06390422582626343,,,,,
0.1957554817199707,0.12390891462564468,39.5,0.8285821676254272,10754,7,0.06263245642185211,,,,,
0.22564834356307983,0.1971723437309265,4.0,0.8287212252616882,10759,7,0.03605044260621071,,,,,
,,,,10759,7,,0.13857197761535645,0.5946877598762512,68.57396697998047,0.03327324986457825,0.15117716789245605
0.1731230914592743,0.20355427265167236,50.0,0.7961723804473877,10764,8,0.04927437752485275,,,,,
0.2060120552778244,0.16698089241981506,64.0,0.8101578950881958,10769,8,0.04623058810830116,,,,,
0.0,2.9455209382689418e-09,96.5,2.9455209382689418e-09,10774,8,0.0,,,,,
0.2174472063779831,0.18834063410758972,62.5,0.8393549919128418,10779,8,0.04322398826479912,,,,,
0.0,2.5502330913695914e-08,110.5,2.5502330913695914e-08,10784,8,0.0,,,,,
0.0,1.655740655692739e-09,94.0,1.655740655692739e-09,10789,8,0.0,,,,,
0.0,7.2999437605858475e-09,88.0,7.2999437605858475e-09,10794,8,0.0,,,,,
0.15530234575271606,0.1692475825548172,45.5,0.6727614402770996,10799,8,0.038581833243370056,,,,,
0.17138458788394928,0.2143803983926773,42.5,0.7485623359680176,10804,8,0.03828255087137222,,,,,
0.13353005051612854,0.19138173758983612,50.5,0.619040310382843,10809,8,0.03211969882249832,,,,,
0.16923537850379944,0.3527313470840454,49.5,1.0513505935668945,10814,8,0.07202970236539841,,,,,
0.12018772959709167,0.24355213344097137,50.0,0.6208586096763611,10819,8,0.027386203408241272,,,,,
0.22127074003219604,0.08627016842365265,70.0,0.8811632394790649,10824,8,0.07047031819820404,,,,,
0.15754051506519318,0.12148410081863403,76.0,0.5882253646850586,10829,8,0.030332051217556,,,,,
0.14041553437709808,0.2114948183298111,69.5,0.6421669721603394,10834,8,0.02996821328997612,,,,,
0.13303890824317932,0.2117043137550354,22.5,0.6662271618843079,10839,8,0.03768900781869888,,,,,
0.18814009428024292,0.07899830490350723,87.0,0.7843872308731079,10844,8,0.06582175195217133,,,,,
