train_loss_giou,train_loss_ce,epoch,train_cardinality_error,step,training_loss,train_loss_bbox,validation_loss_bbox,validation_loss_ce,validation/loss,validation_cardinality_error,validation_loss_giou
0.3021009862422943,0.26112037897109985,0,7.083333492279053,164,1.2136000394821167,0.06965553760528564,,,,,
0.2470291703939438,0.050854120403528214,0,1.4166667461395264,169,0.7596789598464966,0.04295330494642258,,,,,
0.29365620017051697,0.23081910610198975,0,7.583333492279053,174,1.1911442279815674,0.07460253685712814,,,,,
0.2892092764377594,0.1664767563343048,0,4.5,179,1.1507139205932617,0.08116370439529419,,,,,
0.3160916566848755,0.2608652412891388,0,9.833333969116211,184,1.2387231588363647,0.06913492828607559,,,,,
0.3215881884098053,0.11300962418317795,0,2.0,189,1.0980033874511719,0.06836347281932831,,,,,
0.27522173523902893,0.293191522359848,0,1.8333333730697632,194,1.1568350791931152,0.06264003366231918,,,,,
0.36378082633018494,0.1294054090976715,0,2.0,199,1.3374989032745361,0.0961063802242279,,,,,
0.3093574047088623,0.24009624123573303,0,6.6666669845581055,204,1.2260065078735352,0.0734390914440155,,,,,
0.2672024071216583,0.11203453689813614,0,2.4166667461395264,209,0.9815912246704102,0.06703037768602371,,,,,
0.31215518712997437,0.27382203936576843,0,5.1666669845581055,214,1.3312046527862549,0.08661443740129471,,,,,
0.28293707966804504,0.18692274391651154,0,6.1666669845581055,219,1.195683240890503,0.0885772556066513,,,,,
0.0,0.0001699128042673692,0,0.0,224,0.0001699128042673692,0.0,,,,,
,,0,,224,,,0.07192231714725494,0.20951540768146515,1.1624236106872559,10.084319114685059,0.29664838314056396
0.22509659826755524,0.11922314763069153,1,4.75,229,0.8674812316894531,0.05961297079920769,,,,,
0.27188143134117126,0.18812721967697144,1,2.5,234,1.0949347019195557,0.07260893285274506,,,,,
0.4674108326435089,0.3361402451992035,1,3.9166667461395264,239,1.6353933811187744,0.07288628816604614,,,,,
0.22394947707653046,0.2683612108230591,1,3.6666667461395264,244,0.9522842168807983,0.04720480740070343,,,,,
0.29667478799819946,0.2924002707004547,1,12.583333969116211,249,1.2011029720306396,0.0630706325173378,,,,,
0.31181395053863525,0.23252245783805847,1,8.083333969116211,254,1.221338152885437,0.07303754985332489,,,,,
0.3404638171195984,0.1315677911043167,1,3.25,259,1.168325662612915,0.071166031062603,,,,,
0.28271374106407166,0.185221865773201,1,0.25,264,0.999919056892395,0.04985394701361656,,,,,
0.2598131000995636,0.18225684762001038,1,2.5,269,1.0206923484802246,0.06376184523105621,,,,,
0.2517091929912567,0.1577417403459549,1,3.25,274,0.9846871495246887,0.06470540165901184,,,,,
0.25604814291000366,0.059537578374147415,1,0.25,279,1.0440486669540405,0.09448295831680298,,,,,
0.2764674425125122,0.1183595284819603,1,1.5833333730697632,284,0.981525182723999,0.06204615905880928,,,,,
0.38851499557495117,0.17276090383529663,1,1.6666667461395264,289,1.2825738191604614,0.06655658036470413,,,,,
0.22650915384292603,0.09465162456035614,1,3.0,294,0.8250558376312256,0.05547717586159706,,,,,
0.28030911087989807,0.2024780809879303,1,10.0,299,1.1186144351959229,0.07110361009836197,,,,,
0.2909812331199646,0.1811920702457428,1,2.75,304,1.0998893976211548,0.0673469677567482,,,,,
0.24521607160568237,0.11435145884752274,1,3.5833334922790527,309,0.8915823698043823,0.057359758764505386,,,,,
0.3027586340904236,0.11506159603595734,1,4.083333492279053,314,1.0542446374893188,0.06673315912485123,,,,,
0.25246185064315796,0.10681498795747757,1,2.8333334922790527,319,0.9175947904586792,0.061171215027570724,,,,,
0.29051175713539124,0.14525485038757324,1,2.9166667461395264,324,1.139587163925171,0.08266177773475647,,,,,
0.25413721799850464,0.10179630666971207,1,1.8333333730697632,329,0.8962725400924683,0.05724035203456879,,,,,
0.27137649059295654,0.14670151472091675,1,2.5833334922790527,334,1.0703773498535156,0.07618458569049835,,,,,
0.23748137056827545,0.07452497631311417,1,1.75,339,0.888285219669342,0.06775949895381927,,,,,
0.2649385631084442,0.14965979754924774,1,5.083333492279053,344,0.9920710325241089,0.06250681728124619,,,,,
0.2260688841342926,0.1004466637969017,1,1.6666667461395264,349,0.8445262312889099,0.0583883598446846,,,,,
0.3026024401187897,0.3001296818256378,1,3.75,354,1.2220559120178223,0.06334425508975983,,,,,
0.23305314779281616,0.09076296538114548,1,1.4166667461395264,359,0.9111148715019226,0.07084912061691284,,,,,
0.2995903193950653,0.1728699952363968,1,7.1666669845581055,364,1.158832311630249,0.07735635340213776,,,,,
0.27083852887153625,0.051322292536497116,1,0.8333333730697632,369,0.9720302224159241,0.07580617815256119,,,,,
0.28283363580703735,0.12694065272808075,1,1.6666667461395264,374,1.0519351959228516,0.07186544686555862,,,,,
0.26648327708244324,0.12040780484676361,1,3.0,379,0.9198493957519531,0.053295012563467026,,,,,
0.26253488659858704,0.25463128089904785,1,3.5833334922790527,384,1.1270301342010498,0.06946582347154617,,,,,
0.30000585317611694,0.11690815538167953,1,2.0,389,1.1226732730865479,0.08115068078041077,,,,,
0.2439696043729782,0.156018927693367,1,5.333333492279053,394,1.0324487686157227,0.07769811898469925,,,,,
0.4071573317050934,0.20604555308818817,1,2.8333334922790527,399,1.32072114944458,0.060072172433137894,,,,,
0.2870962917804718,0.0821852907538414,1,1.1666667461395264,404,0.9773130416870117,0.06418703496456146,,,,,
0.29077956080436707,0.12387335300445557,1,0.6666666865348816,409,1.0898473262786865,0.07688295841217041,,,,,
0.19002968072891235,0.04684000834822655,1,0.5833333730697632,414,0.6578722596168518,0.04619457572698593,,,,,
0.2634528577327728,0.07761039584875107,1,1.4166667461395264,419,0.9762076735496521,0.07433830946683884,,,,,
0.2830202579498291,0.20090226829051971,1,8.083333969116211,424,1.0622713565826416,0.05906572565436363,,,,,
0.2789321541786194,0.07899801433086395,1,2.0,429,0.8867064714431763,0.04996882379055023,,,,,
0.2644977569580078,0.08466218411922455,1,1.3333333730697632,434,0.9661183953285217,0.07049214094877243,,,,,
0.30059418082237244,0.14983752369880676,1,4.0,439,1.0590234994888306,0.06159951910376549,,,,,
0.28145715594291687,0.11192012578248978,1,1.6666667461395264,444,1.0259909629821777,0.07023129612207413,,,,,
0.0,0.00022933915897738189,1,0.0,449,0.00022933915897738189,0.0,,,,,
,,1,,449,,,0.061850715428590775,0.12366167455911636,0.9512633085250854,4.198225021362305,0.259174108505249
0.2627568542957306,0.1697976142168045,2,7.083333492279053,454,1.0224881172180176,0.06543534994125366,,,,,
0.2532618045806885,0.10712721198797226,2,2.25,459,0.9258122444152832,0.062432289123535156,,,,,
0.26805493235588074,0.0670749694108963,2,0.3333333432674408,464,0.9121314287185669,0.061789315193891525,,,,,
0.3277510702610016,0.0650908499956131,2,2.5,469,1.1016840934753418,0.07621823251247406,,,,,
0.2853449583053589,0.20963306725025177,2,9.5,474,1.0638275146484375,0.05670089274644852,,,,,
0.28831571340560913,0.21583418548107147,2,5.1666669845581055,479,1.0805566310882568,0.057618193328380585,,,,,
0.21414363384246826,0.025428669527173042,2,0.8333333730697632,484,0.7167929410934448,0.05261540412902832,,,,,
0.24217720329761505,0.20060640573501587,2,4.833333492279053,489,0.9833252429962158,0.05967287719249725,,,,,
0.25979968905448914,0.1300784945487976,2,2.0833334922790527,494,1.0120255947113037,0.0724695548415184,,,,,
0.26130643486976624,0.2309594303369522,2,8.833333969116211,499,1.0612659454345703,0.061538729816675186,,,,,
0.28838640451431274,0.230377197265625,2,5.833333492279053,504,1.0831801891326904,0.05520602688193321,,,,,
0.24201853573322296,0.08515246212482452,2,2.4166667461395264,509,0.875374436378479,0.06123698130249977,,,,,
0.2740088105201721,0.15673506259918213,2,2.0,514,1.0225895643234253,0.0635673776268959,,,,,
0.20687797665596008,0.05251024663448334,2,1.0833333730697632,519,0.7093459963798523,0.0486159585416317,,,,,
0.2670064866542816,0.14601874351501465,2,3.75,524,0.9874187707901001,0.0614774152636528,,,,,
0.3096136748790741,0.1388755738735199,2,1.8333333730697632,529,1.1288855075836182,0.0741565003991127,,,,,
0.27026984095573425,0.06357388198375702,2,1.75,534,1.0157835483551025,0.0823340117931366,,,,,
0.40022674202919006,0.08402848243713379,2,1.0,539,1.1873868703842163,0.060580987483263016,,,,,
0.2686913013458252,0.09471911936998367,2,3.25,544,0.9772274494171143,0.06902514398097992,,,,,
0.2670065462589264,0.031095629557967186,2,0.1666666716337204,549,0.8945057392120361,0.06587941199541092,,,,,
0.19475394487380981,0.05767105147242546,2,1.0833333730697632,554,0.7159243822097778,0.05374908447265625,,,,,
0.28364673256874084,0.10130748897790909,2,3.4166667461395264,559,0.9877028465270996,0.06382038444280624,,,,,
0.2763144075870514,0.11460300534963608,2,4.4166669845581055,564,1.09605872631073,0.08576538413763046,,,,,
0.24801181256771088,0.11536553502082825,2,2.75,569,0.907010555267334,0.059124283492565155,,,,,
0.31004956364631653,0.1884234994649887,2,5.1666669845581055,574,1.1496403217315674,0.06822352111339569,,,,,
0.2423415333032608,0.10175524652004242,2,2.5833334922790527,579,0.8768757581710815,0.058087486773729324,,,,,
0.2370356023311615,0.08708357810974121,2,2.0,584,0.8390089273452759,0.055570829659700394,,,,,
0.22334635257720947,0.07717885822057724,2,0.0833333358168602,589,0.7996541857719421,0.05515652149915695,,,,,
0.26152902841567993,0.17277036607265472,2,3.5,594,0.9951314330101013,0.059860605746507645,,,,,
0.22984275221824646,0.1312190145254135,2,1.6666667461395264,599,0.8118544816970825,0.044189997017383575,,,,,
0.2649301588535309,0.059726517647504807,2,1.3333333730697632,604,0.8510646224021912,0.05229555815458298,,,,,
0.2848474681377411,0.10122896730899811,2,3.5,609,1.0436897277832031,0.07455316185951233,,,,,
0.24134574830532074,0.08501479774713516,2,2.1666667461395264,614,0.936286449432373,0.07371602952480316,,,,,
0.2865155339241028,0.10829570144414902,2,2.1666667461395264,619,0.9745771288871765,0.058650072664022446,,,,,
0.2363903522491455,0.10091972351074219,2,3.25,624,0.8576842546463013,0.05679677054286003,,,,,
0.2590707242488861,0.14694543182849884,2,3.1666667461395264,629,0.9650551676750183,0.05999366194009781,,,,,
0.2741764187812805,0.1762968748807907,2,3.6666667461395264,634,0.9885126352310181,0.052772581577301025,,,,,
0.31156986951828003,0.11490662395954132,2,3.4166667461395264,639,1.0874207019805908,0.06987487524747849,,,,,
0.2819661498069763,0.201116681098938,2,4.1666669845581055,644,1.040384292602539,0.05506705492734909,,,,,
0.2325560748577118,0.09956083446741104,2,1.25,649,0.8358069658279419,0.05422680452466011,,,,,
0.25680020451545715,0.08566906303167343,2,3.0833334922790527,654,0.9142271280288696,0.06299153715372086,,,,,
0.2421800047159195,0.03244991973042488,2,1.25,659,0.8554849624633789,0.06773500889539719,,,,,
0.2540328800678253,0.12765610218048096,2,4.083333492279053,664,0.8969375491142273,0.05224313959479332,,,,,
0.30738595128059387,0.014541124925017357,2,0.5,669,1.1094458103179932,0.09602656215429306,,,,,
0.21619434654712677,0.11911562830209732,2,6.0,674,0.7855610251426697,0.046811338514089584,,,,,
,,2,,674,,,0.06337057799100876,0.08628673106431961,0.9237084984779358,2.9201183319091797,0.2602844834327698
0.2597091495990753,0.08183153718709946,3,2.75,679,0.8729451894760132,0.05433906614780426,,,,,
0.23126521706581116,0.06956694275140762,3,1.8333333730697632,684,0.8394299745559692,0.061466529965400696,,,,,
0.23813436925411224,0.06725876778364182,3,1.4166667461395264,689,0.8376561403274536,0.05882573127746582,,,,,
0.2353200614452362,0.05684740096330643,3,2.0,694,0.771116316318512,0.048725757747888565,,,,,
0.2787932753562927,0.1415734440088272,3,2.0,699,1.0274758338928223,0.0656631737947464,,,,,
0.23358111083507538,0.09534807503223419,3,2.8333334922790527,704,0.8604775667190552,0.05959345027804375,,,,,
0.5427142977714539,0.10345832258462906,3,1.6666667461395264,709,1.52116858959198,0.06645633280277252,,,,,
0.2766813337802887,0.07661338895559311,3,2.1666667461395264,714,0.999911367893219,0.07398705929517746,,,,,
0.2803136110305786,0.11505839228630066,3,2.3333334922790527,719,1.024631142616272,0.0697890967130661,,,,,
0.29060080647468567,0.01230204664170742,3,0.3333333432674408,724,1.0015785694122314,0.08161497116088867,,,,,
0.25771278142929077,0.12133380025625229,3,3.5833334922790527,729,0.9463779926300049,0.06192372366786003,,,,,
0.2857329249382019,0.12748724222183228,3,2.5833334922790527,734,0.9302047491073608,0.046250324696302414,,,,,
0.27565422654151917,0.11243040859699249,3,3.75,739,1.0193113088607788,0.07111449539661407,,,,,
0.41591203212738037,0.16387589275836945,3,1.25,744,1.2566214799880981,0.05218430981040001,,,,,
0.28704333305358887,0.07426945120096207,3,1.1666667461395264,749,1.0381224155426025,0.07795324921607971,,,,,
0.31748154759407043,0.09546083211898804,3,2.5,754,1.0654311180114746,0.06700143963098526,,,,,
0.24544954299926758,0.040605202317237854,3,1.6666667461395264,759,0.7826492786407471,0.05022899806499481,,,,,
0.2780298590660095,0.13065440952777863,3,1.6666667461395264,764,1.0040953159332275,0.06347624212503433,,,,,
0.27882829308509827,0.024289850145578384,3,0.25,769,0.9259412288665771,0.0687989592552185,,,,,
0.2967236042022705,0.022675106301903725,3,0.4166666865348816,774,1.1403613090515137,0.10484779626131058,,,,,
0.2664898931980133,0.024581754580140114,3,0.5,779,0.8860868215560913,0.0657050609588623,,,,,
0.28442779183387756,0.13594487309455872,3,2.8333334922790527,784,1.0165457725524902,0.06234905496239662,,,,,
0.31062695384025574,0.10178756713867188,3,1.9166667461395264,789,1.0159575939178467,0.05858323350548744,,,,,
0.2516661286354065,0.14341460168361664,3,2.5833334922790527,794,0.9891918301582336,0.06848899275064468,,,,,
0.24852941930294037,0.09905549883842468,3,3.25,799,0.9013839960098267,0.06105392426252365,,,,,
0.24715712666511536,0.08243497461080551,3,0.9166666865348816,804,0.859260082244873,0.05650216341018677,,,,,
0.311050683259964,0.16766664385795593,3,6.9166669845581055,809,1.0997865200042725,0.06200370565056801,,,,,
0.25864377617836,0.07032439857721329,3,0.5833333730697632,814,1.0239784717559814,0.08727331459522247,,,,,
0.27332788705825806,0.05794498696923256,3,2.0833334922790527,819,0.9567545056343079,0.07043074816465378,,,,,
0.2562427222728729,0.05176130309700966,3,0.5,824,1.042239785194397,0.09559860825538635,,,,,
0.26969894766807556,0.06463102996349335,3,1.4166667461395264,829,0.9475186467170715,0.06869794428348541,,,,,
0.3200923502445221,0.17211271822452545,3,2.4166667461395264,834,1.1001297235488892,0.05756646394729614,,,,,
0.2866610884666443,0.03729957714676857,3,1.25,839,0.9401378631591797,0.06590322405099869,,,,,
0.22550144791603088,0.06107772886753082,3,1.75,844,0.7873202562332153,0.05504792928695679,,,,,
0.24128058552742004,0.12972073256969452,3,2.9166667461395264,849,0.9028069376945496,0.05810500308871269,,,,,
0.28609657287597656,0.06207720562815666,3,1.6666667461395264,854,0.960896372795105,0.06532520800828934,,,,,
0.2323106825351715,0.12380076199769974,3,2.25,859,0.8746826648712158,0.05725210905075073,,,,,
0.255298912525177,0.15182259678840637,3,2.1666667461395264,864,0.9909242391586304,0.06570076942443848,,,,,
0.2541317641735077,0.09052547812461853,3,3.1666667461395264,869,0.8990170955657959,0.060045622289180756,,,,,
0.2260511964559555,0.1745780110359192,3,3.0,874,0.8867348432540894,0.05201088637113571,,,,,
0.24157628417015076,0.058392178267240524,3,1.75,879,0.8028548955917358,0.05226203799247742,,,,,
0.2779359519481659,0.10418856143951416,3,4.9166669845581055,884,0.992641031742096,0.06651611626148224,,,,,
0.30100592970848083,0.08659534156322479,3,2.8333334922790527,889,1.0015537738800049,0.06258931010961533,,,,,
0.24692147970199585,0.01862809993326664,3,0.6666666865348816,894,0.8073197603225708,0.05896974727511406,,,,,
0.0,0.0002838078944478184,3,0.0,899,0.0002838078944478184,0.0,,,,,
,,3,,899,,,0.06616190075874329,0.08834666013717651,0.9595876932144165,1.1494083404541016,0.27021583914756775
0.24878878891468048,0.09132169932126999,4,0.9166666865348816,904,0.9255661368370056,0.06733337044715881,,,,,
0.23411640524864197,0.03904338553547859,4,0.9166666865348816,909,0.7826845645904541,0.055081676691770554,,,,,
0.2741188406944275,0.08417569845914841,4,1.8333333730697632,914,0.8741295337677002,0.0483432374894619,,,,,
0.36117902398109436,0.12236714363098145,4,1.1666667461395264,919,1.0775105953216553,0.04655708372592926,,,,,
0.2225545197725296,0.009313546121120453,4,0.3333333432674408,924,0.7261689305305481,0.05434926971793175,,,,,
0.23375087976455688,0.1268233358860016,4,2.9166667461395264,929,0.8170956969261169,0.04455411806702614,,,,,
0.2940789461135864,0.11627303808927536,4,4.1666669845581055,934,1.0444872379302979,0.06801124662160873,,,,,
0.27865302562713623,0.07365284860134125,4,2.3333334922790527,939,1.0297412872314453,0.0797564685344696,,,,,
0.22544384002685547,0.03980620205402374,4,1.25,944,0.7533043026924133,0.05252208933234215,,,,,
0.2563367784023285,0.04385275021195412,4,0.5,949,0.9306480884552002,0.07482435554265976,,,,,
0.2029837667942047,0.0541817806661129,4,0.9166666865348816,954,0.6903712749481201,0.04604438692331314,,,,,
0.22743818163871765,0.02317884750664234,4,0.5,959,0.7222146391868591,0.04883188754320145,,,,,
0.2725454866886139,0.19068849086761475,4,1.5,964,1.0676190853118896,0.06636792421340942,,,,,
0.2497173547744751,0.1072644516825676,4,2.8333334922790527,969,0.9305824041366577,0.06477665156126022,,,,,
0.28248053789138794,0.03242116793990135,4,0.4166666865348816,974,1.0388495922088623,0.08829345554113388,,,,,
0.24996621906757355,0.13087423145771027,4,6.083333492279053,979,0.8828591108322144,0.05041048303246498,,,,,
0.24154029786586761,0.053611159324645996,4,1.25,984,0.9183368682861328,0.07632901519536972,,,,,
0.271849125623703,0.020754819735884666,4,0.5833333730697632,989,0.9398106336593628,0.07507151365280151,,,,,
0.27260956168174744,0.13368679583072662,4,1.0833333730697632,994,1.0064589977264404,0.06551063060760498,,,,,
0.21901293098926544,0.009491456672549248,4,0.1666666716337204,999,0.7004092931747437,0.050578393042087555,,,,,
0.24077889323234558,0.10628749430179596,4,1.6666667461395264,1004,0.8857897520065308,0.05958889052271843,,,,,
0.21740256249904633,0.08389540016651154,4,1.3333333730697632,1009,0.8061758279800415,0.05749506130814552,,,,,
0.2914997637271881,0.04747999086976051,4,1.3333333730697632,1014,0.9994638562202454,0.07379686832427979,,,,,
0.27185580134391785,0.10483191162347794,4,3.3333334922790527,1019,0.8844162225723267,0.047174546867609024,,,,,
0.2760932743549347,0.02951064333319664,4,0.3333333432674408,1024,0.938774049282074,0.07141537219285965,,,,,
0.24081747233867645,0.020643427968025208,4,0.6666666865348816,1029,0.7789294719696045,0.05533022806048393,,,,,
0.29864171147346497,0.07389326393604279,4,2.6666667461395264,1034,1.0009864568710327,0.06596195697784424,,,,,
0.30152660608291626,0.04539073631167412,4,2.0,1039,1.1376628875732422,0.09784379601478577,,,,,
0.2656933665275574,0.05545513331890106,4,1.5833333730697632,1044,0.8970843553543091,0.062048498541116714,,,,,
0.2597930431365967,0.09770368039608002,4,2.5833334922790527,1049,0.9485597610473633,0.06625399738550186,,,,,
0.3182204067707062,0.12177015095949173,4,2.75,1054,1.1205642223358154,0.07247065007686615,,,,,
0.27284952998161316,0.015930112451314926,4,0.3333333432674408,1059,0.8936761021614075,0.0664093866944313,,,,,
0.333513468503952,0.08037488162517548,4,3.3333334922790527,1064,1.0797274112701416,0.0664651095867157,,,,,
0.28284841775894165,0.04077019542455673,4,0.5,1069,0.9304488897323608,0.06479636579751968,,,,,
0.2631705105304718,0.13053730130195618,4,2.5,1074,0.942546546459198,0.057133644819259644,,,,,
0.26038843393325806,0.07746881991624832,4,1.8333333730697632,1079,0.9308390617370605,0.06651867926120758,,,,,
0.273282527923584,0.02293790690600872,4,0.75,1084,1.0485411882400513,0.09580764919519424,,,,,
0.2593528926372528,0.05824831500649452,4,2.4166667461395264,1089,0.9142125844955444,0.06745170056819916,,,,,
0.19279398024082184,0.032074544578790665,4,0.5833333730697632,1094,0.6110489964485168,0.03867730125784874,,,,,
0.23864632844924927,0.0813836008310318,4,1.4166667461395264,1099,0.8262576460838318,0.05351627245545387,,,,,
0.2271634042263031,0.0249023474752903,4,0.3333333432674408,1104,0.7633507251739502,0.05682430788874626,,,,,
0.2481183260679245,0.0623960867524147,4,1.6666667461395264,1109,0.8825857639312744,0.06479060649871826,,,,,
0.19282111525535583,0.10747746378183365,4,1.75,1114,0.7217251062393188,0.045721087604761124,,,,,
0.1612616777420044,0.032097749412059784,4,0.1666666716337204,1119,0.5386669635772705,0.036809179931879044,,,,,
0.0,0.0001269766071345657,4,0.0,1124,0.0001269766071345657,0.0,,,,,
,,4,,1124,,,0.05930531024932861,0.07829143851995468,0.876847505569458,2.2721893787384033,0.2510146498680115
0.24915702641010284,0.11469490081071854,5,4.5,1129,0.9092181921005249,0.059241849929094315,,,,,
0.2013295292854309,0.048077233135700226,5,0.75,1134,0.7071096897125244,0.051274675875902176,,,,,
0.21466244757175446,0.025249501690268517,5,0.8333333730697632,1139,0.6674178242683411,0.042568691074848175,,,,,
0.2264985889196396,0.09059788286685944,5,1.25,1144,0.821982741355896,0.05567753687500954,,,,,
0.22492095828056335,0.07805398851633072,5,1.4166667461395264,1149,0.7543787360191345,0.0452965684235096,,,,,
0.2069907784461975,0.02788173407316208,5,0.5,1154,0.6785261631011963,0.04733257740736008,,,,,
0.2428288608789444,0.05440008267760277,5,1.25,1159,0.7971126437187195,0.051410965621471405,,,,,
0.2554817199707031,0.001572163193486631,5,0.0,1164,0.8512666821479797,0.06774621456861496,,,,,
0.2708177864551544,0.025825882330536842,5,0.75,1169,0.9973267316818237,0.08597304672002792,,,,,
0.2068088799715042,0.03657117486000061,5,0.6666666865348816,1174,0.6997852325439453,0.049919258803129196,,,,,
0.22244779765605927,0.029716769233345985,5,1.0833333730697632,1179,0.7938348650932312,0.06384450197219849,,,,,
0.2304852157831192,0.046203356236219406,5,1.8333333730697632,1184,0.8491758108139038,0.06840041279792786,,,,,
0.27915868163108826,0.05225392431020737,5,0.8333333730697632,1189,0.9762030839920044,0.07312635332345963,,,,,
0.3060002326965332,0.013767899014055729,5,0.1666666716337204,1194,1.008597493171692,0.07656583189964294,,,,,
0.25840359926223755,0.024692552164196968,5,0.3333333432674408,1199,0.8028652667999268,0.05227309465408325,,,,,
0.18868276476860046,0.01835298165678978,5,0.75,1204,0.5562273859977722,0.03210177645087242,,,,,
0.27060553431510925,0.15123404562473297,5,1.5833333730697632,1209,0.9037630558013916,0.04226358234882355,,,,,
0.3845084011554718,0.0642101988196373,5,0.3333333432674408,1214,1.271708369255066,0.08769627660512924,,,,,
0.22790463268756866,0.05606585741043091,5,1.4166667461395264,1219,0.7618481516838074,0.04999460652470589,,,,,
0.27146366238594055,0.02804330177605152,5,0.9166666865348816,1224,0.8839802742004395,0.06260193884372711,,,,,
0.37811049818992615,0.13808447122573853,5,3.3333334922790527,1229,1.1760468482971191,0.056348271667957306,,,,,
0.19036225974559784,0.05637995898723602,5,1.4166667461395264,1234,0.6256008744239807,0.03769928216934204,,,,,
0.267704039812088,0.15403124690055847,5,1.0,1239,1.0549166202545166,0.07309547811746597,,,,,
0.2678363621234894,0.16523241996765137,5,2.1666667461395264,1244,1.047647476196289,0.06934845447540283,,,,,
0.21389438211917877,0.12632685899734497,5,2.6666667461395264,1249,0.8285977244377136,0.05489642173051834,,,,,
0.22586676478385925,0.006813784129917622,5,0.1666666716337204,1254,0.6965066194534302,0.047591861337423325,,,,,
0.25952014327049255,0.11815132200717926,5,5.0,1259,0.9108675718307495,0.05473518744111061,,,,,
0.29195263981819153,0.1448630690574646,5,4.4166669845581055,1264,1.0840559005737305,0.0710575133562088,,,,,
0.2215440720319748,0.07790004462003708,5,1.8333333730697632,1269,0.7358304262161255,0.04296844080090523,,,,,
0.24128130078315735,0.04520883411169052,5,1.25,1274,0.7814632654190063,0.05073835700750351,,,,,
0.2686290144920349,0.14807619154453278,5,1.4166667461395264,1279,1.0016334056854248,0.06325984001159668,,,,,
0.21100685000419617,0.04333809018135071,5,1.0833333730697632,1284,0.7305713891983032,0.0530439130961895,,,,,
0.23294799029827118,0.11099004000425339,5,1.6666667461395264,1289,0.8769617080688477,0.06001514196395874,,,,,
0.25960108637809753,0.1051001250743866,5,2.25,1294,0.9222714900970459,0.05959383398294449,,,,,
0.32904839515686035,0.1337410807609558,5,5.0,1299,1.0041526556015015,0.04246295243501663,,,,,
