epoch,train_loss_giou,step,training_loss,train_loss_ce,train_loss_bbox,train_cardinality_error,validation_loss_ce,validation_loss_bbox,validation/loss,validation_cardinality_error,validation_loss_giou
0,0.0,109,0.0023223846219480038,0.0023223846219480038,0.0,191.0,,,,,
0,0.2637898623943329,114,1.4870672225952148,0.6950371265411377,0.05289008468389511,156.5,,,,,
0,0.0,119,0.002233233070001006,0.002233233070001006,0.0,241.5,,,,,
0,0.3192504048347473,124,1.3564810752868652,0.32225844264030457,0.07914437353610992,154.5,,,,,
0,0.26565927267074585,129,1.5612467527389526,0.6535810828208923,0.075269415974617,112.5,,,,,
0,0.3498227000236511,134,1.3967965841293335,0.34222909808158875,0.07098442316055298,141.0,,,,,
0,0.3533397316932678,139,1.633803129196167,0.3271026313304901,0.12000419944524765,99.0,,,,,
0,0.0,144,4.359237209428102e-06,4.359237209428102e-06,0.0,171.0,,,,,
0,0.27864959836006165,149,1.1297974586486816,0.2819192707538605,0.05811580270528793,1.0,,,,,
0,0.26267489790916443,154,1.0393083095550537,0.28218457102775574,0.04635477811098099,10.0,,,,,
0,0.0,159,2.7314849830872845e-06,2.7314849830872845e-06,0.0,289.0,,,,,
0,0.25760406255722046,164,1.0439481735229492,0.2382117658853531,0.05810564011335373,146.0,,,,,
0,0.24328994750976562,169,1.0484912395477295,0.23996877670288086,0.06438849866390228,123.5,,,,,
0,0.298851877450943,174,1.6507582664489746,0.7900868058204651,0.05259354040026665,169.0,,,,,
0,0.42014163732528687,179,1.5589215755462646,0.22113005816936493,0.09950165450572968,160.0,,,,,
0,0.0,184,7.375422865152359e-05,7.375422865152359e-05,0.0,268.0,,,,,
0,0.0,189,1.5830918300707708e-06,1.5830918300707708e-06,0.0,300.0,,,,,
0,0.2893252670764923,194,1.1343648433685303,0.24553561210632324,0.062035735696554184,152.5,,,,,
0,0.25409621000289917,199,1.2158862352371216,0.3878214657306671,0.06397446244955063,151.0,,,,,
0,0.0,204,5.662495095748454e-05,5.662495095748454e-05,0.0,280.5,,,,,
0,0.2284156084060669,209,1.0926170349121094,0.356015145778656,0.055954135954380035,152.0,,,,,
0,0.2547931671142578,214,1.0470783710479736,0.27038460969924927,0.053421471267938614,143.0,,,,,
0,0.25074097514152527,219,1.1202805042266846,0.32143497467041016,0.05947272107005119,6.0,,,,,
0,0.2684667110443115,224,1.0923635959625244,0.2822205126285553,0.05464194342494011,3.5,,,,,
0,0.0,229,0.00016675556253176183,0.00016675556253176183,0.0,96.0,,,,,
0,0.0,234,0.05000082403421402,0.05000082403421402,0.0,151.5,,,,,
0,0.23372413218021393,239,1.0397988557815552,0.2769607901573181,0.05907795578241348,158.5,,,,,
0,0.0,244,4.370292856492597e-07,4.370292856492597e-07,0.0,300.0,,,,,
0,0.0,249,3.537103339112946e-07,3.537103339112946e-07,0.0,300.0,,,,,
0,0.23572129011154175,254,1.1244193315505981,0.3353027403354645,0.06353481113910675,151.0,,,,,
0,0.2889896035194397,259,1.8634873628616333,0.8930727243423462,0.0784870833158493,259.5,,,,,
0,0.19530940055847168,264,0.9415730237960815,0.30595862865448,0.04899912327528,150.5,,,,,
0,0.2961587905883789,269,1.0993858575820923,0.19598068296909332,0.06221751496195793,24.5,,,,,
0,0.0,274,5.162324328011891e-07,5.162324328011891e-07,0.0,285.5,,,,,
0,0.2310187816619873,279,0.8718944191932678,0.23367780447006226,0.03523580729961395,153.5,,,,,
0,0.2629515528678894,284,1.0951623916625977,0.2802982032299042,0.05779222398996353,123.5,,,,,
0,0.3454204201698303,289,1.2998743057250977,0.19233325123786926,0.08334003388881683,154.0,,,,,
0,0.0,294,1.6905823940760456e-06,1.6905823940760456e-06,0.0,275.0,,,,,
0,0.0,299,1.4884291203998146e-06,1.4884291203998146e-06,0.0,246.5,,,,,
0,0.262895792722702,304,1.1919986009597778,0.2619258761405945,0.08085622638463974,5.0,,,,,
0,0.22210544347763062,309,1.0039494037628174,0.29525378346443176,0.05289693549275398,151.0,,,,,
0,0.0,314,4.877778110312647e-07,4.877778110312647e-07,0.0,300.0,,,,,
0,0.26132911443710327,319,1.0669875144958496,0.2519235908985138,0.05848114192485809,156.5,,,,,
0,0.28371307253837585,324,1.157006025314331,0.2621482014656067,0.06548632681369781,154.0,,,,,
0,0.3386082351207733,329,1.630508303642273,0.31631535291671753,0.12739530205726624,151.5,,,,,
0,0.22862279415130615,334,1.1927591562271118,0.30559468269348145,0.0859837755560875,149.5,,,,,
0,0.40362387895584106,339,1.4649125337600708,0.18584690988063812,0.09436357766389847,146.5,,,,,
0,0.2046230286359787,344,0.8905467987060547,0.21992892026901245,0.052274368703365326,146.5,,,,,
0,0.33859312534332275,349,1.2099640369415283,0.2235465794801712,0.061846233904361725,12.0,,,,,
0,0.2447526454925537,354,1.0041542053222656,0.20846371352672577,0.061237044632434845,6.0,,,,,
0,0.19700080156326294,359,0.8646868467330933,0.26412269473075867,0.04131251573562622,98.5,,,,,
0,0.22400672733783722,364,0.8851506114006042,0.19320745766162872,0.04878593981266022,121.0,,,,,
0,0.0,369,1.5908623254290433e-06,1.5908623254290433e-06,0.0,247.5,,,,,
0,0.16564130783081055,374,0.8659936189651489,0.3349383473396301,0.0399545282125473,133.0,,,,,
0,0.0,379,2.838847876773798e-07,2.838847876773798e-07,0.0,230.5,,,,,
0,0.0,384,1.6582325201852655e-07,1.6582325201852655e-07,0.0,251.0,,,,,
0,0.2960808277130127,389,1.3324319124221802,0.3954220116138458,0.06896965205669403,122.0,,,,,
0,0.26203060150146484,394,1.3018673658370972,0.4186680316925049,0.07182762771844864,8.5,,,,,
0,0.0,399,1.7106741267980397e-07,1.7106741267980397e-07,0.0,103.0,,,,,
0,0.22147837281227112,404,0.90706467628479,0.23386381566524506,0.04604882374405861,34.5,,,,,
0,0.0,409,4.1625216340435145e-07,4.1625216340435145e-07,0.0,40.0,,,,,
0,0.2725028395652771,414,1.1820601224899292,0.33016714453697205,0.06137746572494507,5.0,,,,,
0,0.0,419,0.00027422470157034695,0.00027422470157034695,0.0,24.5,,,,,
0,0.2658784091472626,424,1.0516555309295654,0.2431289106607437,0.05535394698381424,24.0,,,,,
0,0.36954936385154724,429,1.4044829607009888,0.2624286711215973,0.0805911123752594,56.0,,,,,
0,0.3086455762386322,434,1.316270351409912,0.3116350471973419,0.07746883481740952,108.5,,,,,
0,0.3174329698085785,439,1.6807548999786377,0.507016658782959,0.10777445137500763,128.5,,,,,
0,0.0,444,2.1602203048587398e-07,2.1602203048587398e-07,0.0,261.5,,,,,
0,0.3255065679550171,449,1.263338565826416,0.21792900562286377,0.07887929677963257,119.5,,,,,
0,0.18225893378257751,454,0.7302746772766113,0.2023346871137619,0.03268442675471306,101.5,,,,,
0,0.0,459,1.4633158684773662e-07,1.4633158684773662e-07,0.0,193.5,,,,,
0,0.2370884120464325,464,1.2618608474731445,0.2987362742424011,0.09778954088687897,150.5,,,,,
0,0.21676495671272278,469,0.954912543296814,0.28100642561912537,0.04807524010539055,147.5,,,,,
0,0.21697893738746643,474,1.1830193996429443,0.38764020800590515,0.0722842812538147,115.5,,,,,
0,0.285114586353302,479,1.9392575025558472,0.8976727724075317,0.09427110850811005,157.0,,,,,
0,0.26984086632728577,484,1.1056783199310303,0.23980695009231567,0.06523793935775757,41.5,,,,,
0,0.0,489,2.50909323540327e-07,2.50909323540327e-07,0.0,31.0,,,,,
0,0.22066032886505127,494,0.8991836309432983,0.2159784883260727,0.0483768992125988,13.0,,,,,
0,0.3107859492301941,499,1.4339359998703003,0.3154761791229248,0.0993775874376297,12.0,,,,,
0,0.0,504,1.9136694390908815e-05,1.9136694390908815e-05,0.0,19.0,,,,,
0,0.20409038662910461,509,1.0504744052886963,0.3430684804916382,0.05984501913189888,18.0,,,,,
0,0.23482254147529602,514,1.1090593338012695,0.3233475685119629,0.06321331858634949,11.5,,,,,
0,0.1732984483242035,519,0.8800110220909119,0.31828776001930237,0.043025270104408264,29.5,,,,,
0,0.215600848197937,524,0.9565907716751099,0.210626482963562,0.06295252591371536,11.0,,,,,
0,0.25294023752212524,529,0.9706957340240479,0.2353886216878891,0.045885320752859116,8.0,,,,,
0,0.2550128698348999,534,1.0649998188018799,0.1737332046031952,0.0762481763958931,1.5,,,,,
0,0.3007495403289795,539,1.429112195968628,0.36235660314559937,0.09305131435394287,5.0,,,,,
0,0.2688557803630829,544,1.080398678779602,0.21098847687244415,0.06633972376585007,4.5,,,,,
0,0.3506174087524414,549,1.3127553462982178,0.17924319207668304,0.08645546436309814,1.5,,,,,
0,0.0,554,7.172486675699474e-07,7.172486675699474e-07,0.0,0.0,,,,,
0,0.21138626337051392,559,0.8194945454597473,0.15595585107803345,0.048153236508369446,0.5,,,,,
0,0.21570445597171783,564,0.8194040060043335,0.22796647250652313,0.03200571984052658,4.0,,,,,
0,0.36443454027175903,569,1.348844289779663,0.3959639370441437,0.04480226710438728,27.5,,,,,
0,0.0,574,2.1667830196747673e-07,2.1667830196747673e-07,0.0,3.0,,,,,
0,0.0,579,3.2096232871481334e-07,3.2096232871481334e-07,0.0,52.5,,,,,
0,0.0,584,7.632028342641206e-08,7.632028342641206e-08,0.0,152.0,,,,,
0,0.0,589,6.768525651068558e-08,6.768525651068558e-08,0.0,192.5,,,,,
0,0.0,594,7.76503128463446e-08,7.76503128463446e-08,0.0,175.0,,,,,
0,0.0,599,1.045727273663033e-07,1.045727273663033e-07,0.0,140.0,,,,,
0,0.0,604,1.160640152875203e-07,1.160640152875203e-07,0.0,110.5,,,,,
0,0.0,609,5.634956323774531e-07,5.634956323774531e-07,0.0,19.5,,,,,
0,0.3078955113887787,614,1.2113367319107056,0.2667471468448639,0.06575971096754074,4.5,,,,,
0,0.167688250541687,619,0.7445171475410461,0.2979929447174072,0.02222953736782074,0.5,,,,,
0,0.0,624,5.7535139603714924e-06,5.7535139603714924e-06,0.0,0.5,,,,,
0,0.0,629,7.472013749065809e-06,7.472013749065809e-06,0.0,0.0,,,,,
0,0.0,634,5.570417215494672e-06,5.570417215494672e-06,0.0,0.0,,,,,
0,0.0,639,5.1878505473723635e-06,5.1878505473723635e-06,0.0,0.5,,,,,
0,0.2730015814304352,644,1.2770678997039795,0.46972861886024475,0.05226723477244377,3.0,,,,,
0,0.3236214220523834,649,1.0990694761276245,0.20057789981365204,0.05024975165724754,13.0,,,,,
0,0.20045241713523865,654,0.9006012082099915,0.27945467829704285,0.04404833912849426,2.0,,,,,
0,0.0,659,0.0018370788311585784,0.0018370788311585784,0.0,0.0,,,,,
0,0.0,664,2.440338676024112e-06,2.440338676024112e-06,0.0,12.5,,,,,
0,0.26425352692604065,669,1.230781078338623,0.3212200105190277,0.07621081918478012,17.0,,,,,
0,0.0,674,8.090082133094256e-07,8.090082133094256e-07,0.0,158.0,,,,,
0,0.20043163001537323,679,0.8694106340408325,0.2618870437145233,0.04133205860853195,121.0,,,,,
0,0.0,684,4.940366693517717e-07,4.940366693517717e-07,0.0,232.0,,,,,
0,0.2514851689338684,689,0.9787129759788513,0.22983551025390625,0.04918142780661583,13.5,,,,,
0,0.22680599987506866,694,1.0230834484100342,0.2374519407749176,0.06640389561653137,69.0,,,,,
0,0.2563954293727875,699,1.4292970895767212,0.4948854446411133,0.08432415872812271,87.5,,,,,
0,0.21754179894924164,704,1.0582021474838257,0.2834415137767792,0.06793539971113205,138.0,,,,,
0,0.0,709,3.5163299116902635e-07,3.5163299116902635e-07,0.0,288.5,,,,,
0,0.0,714,3.5303789900353877e-06,3.5303789900353877e-06,0.0,270.5,,,,,
0,0.2177959680557251,719,1.1538171768188477,0.4599536657333374,0.05165432393550873,140.0,,,,,
0,0.0,724,3.837679400930938e-07,3.837679400930938e-07,0.0,269.5,,,,,
0,0.0,729,3.94590159658037e-07,3.94590159658037e-07,0.0,270.5,,,,,
0,0.1583440899848938,734,0.5721387267112732,0.12096204608678818,0.026897698640823364,139.0,,,,,
0,0.22814294695854187,739,1.0533349514007568,0.3409523367881775,0.05121934041380882,131.0,,,,,
0,0.32282769680023193,744,1.2660243511199951,0.34775322675704956,0.05452314019203186,192.0,,,,,
0,0.2718749940395355,749,1.0654466152191162,0.2252892255783081,0.059281475841999054,119.0,,,,,
0,0.3261679708957672,754,1.3830825090408325,0.25980961322784424,0.09418739378452301,11.5,,,,,
0,0.0,759,7.055821242829552e-07,7.055821242829552e-07,0.0,150.0,,,,,
0,0.2568972706794739,764,0.969975471496582,0.17955520749092102,0.055325139313936234,66.5,,,,,
0,0.26684054732322693,769,1.0563445091247559,0.20824144780635834,0.0628843903541565,73.5,,,,,
0,0.0,774,0.02354016713798046,0.02354016713798046,0.0,19.5,,,,,
0,0.20139074325561523,779,0.8436685800552368,0.22051702439785004,0.044074010103940964,50.0,,,,,
0,0.20116892457008362,784,0.9841381907463074,0.26042816042900085,0.06427444517612457,43.0,,,,,
0,0.0,789,1.3119274626660626e-06,1.3119274626660626e-06,0.0,51.5,,,,,
0,0.0,794,0.0002787636185530573,0.0002787636185530573,0.0,30.5,,,,,
0,0.0,799,8.613407089796965e-07,8.613407089796965e-07,0.0,119.0,,,,,
0,0.0,804,8.221209100156557e-07,8.221209100156557e-07,0.0,111.5,,,,,
0,0.2916397154331207,809,1.180659294128418,0.2843914031982422,0.06259769946336746,47.5,,,,,
0,0.0,814,1.109617983274802e-06,1.109617983274802e-06,0.0,72.0,,,,,
0,0.27353304624557495,819,1.12514328956604,0.2842853367328644,0.05875838175415993,8.0,,,,,
0,0.0,824,2.494654609108693e-06,2.494654609108693e-06,0.0,87.5,,,,,
0,0.0,829,1.2098050319764297e-05,1.2098050319764297e-05,0.0,112.5,,,,,
0,0.0,834,1.7657670241533197e-06,1.7657670241533197e-06,0.0,125.5,,,,,
0,0.0,839,0.0002170310908695683,0.0002170310908695683,0.0,114.5,,,,,
0,0.3387237787246704,844,1.4505209922790527,0.47687891125679016,0.05923889949917793,123.0,,,,,
0,0.0,849,1.2821357131542754e-06,1.2821357131542754e-06,0.0,172.0,,,,,
0,0.24344101548194885,854,1.135462760925293,0.3419019877910614,0.061335742473602295,63.0,,,,,
0,0.24230511486530304,859,1.105173945426941,0.26892659068107605,0.07032743841409683,77.5,,,,,
0,0.26365160942077637,864,1.1205835342407227,0.21851353347301483,0.0749533623456955,100.0,,,,,
0,0.23333169519901276,869,1.0755475759506226,0.28990134596824646,0.06379656493663788,105.5,,,,,
0,0.30794888734817505,874,1.4465906620025635,0.15167321264743805,0.1358039379119873,78.0,,,,,
0,0.18675974011421204,879,0.6973905563354492,0.15614542365074158,0.03354513645172119,75.0,,,,,
0,0.23990972340106964,884,1.0253359079360962,0.2205630987882614,0.06499067693948746,92.0,,,,,
0,0.25803858041763306,889,1.0595238208770752,0.2261136770248413,0.06346659362316132,65.5,,,,,
0,0.0,894,0.02746255323290825,0.02746255323290825,0.0,58.5,,,,,
0,0.0,899,8.130142532536411e-07,8.130142532536411e-07,0.0,224.5,,,,,
0,0.0,904,7.624011004736531e-07,7.624011004736531e-07,0.0,234.0,,,,,
0,0.19455067813396454,909,0.8274397850036621,0.19980786740779877,0.04770611971616745,40.5,,,,,
0,0.3368615508079529,914,1.3430370092391968,0.06619621813297272,0.12062354385852814,69.5,,,,,
0,0.3212704360485077,919,1.2475612163543701,0.26049885153770447,0.0689043179154396,55.5,,,,,
0,0.2715506851673126,924,1.0336863994598389,0.21234683692455292,0.055647626519203186,27.0,,,,,
0,0.19709020853042603,929,1.0388535261154175,0.47175490856170654,0.034583643078804016,116.0,,,,,
0,0.08723443746566772,934,0.7936086654663086,0.4843500554561615,0.02695794403553009,186.0,,,,,
0,0.0,939,1.4866882338537835e-06,1.4866882338537835e-06,0.0,293.0,,,,,
0,0.0,944,3.0849500376461947e-07,3.0849500376461947e-07,0.0,297.5,,,,,
0,0.0,949,3.2933871807472315e-07,3.2933871807472315e-07,0.0,298.0,,,,,
0,0.0,954,2.7513939926393505e-07,2.7513939926393505e-07,0.0,298.5,,,,,
0,0.0,959,2.647007022460457e-07,2.647007022460457e-07,0.0,297.0,,,,,
0,0.0,964,2.531661777993577e-07,2.531661777993577e-07,0.0,292.0,,,,,
0,0.27816396951675415,969,1.1035349369049072,0.2355138659477234,0.06233863905072212,156.0,,,,,
0,0.2915593385696411,974,1.7695550918579102,0.8371683955192566,0.06985361129045486,239.5,,,,,
0,0.0,979,2.2688946899052098e-07,2.2688946899052098e-07,0.0,298.0,,,,,
0,0.2311214655637741,984,0.8424297571182251,0.19269253313541412,0.037498850375413895,157.0,,,,,
0,0.23726791143417358,989,0.9608414173126221,0.2339906245470047,0.0504629947245121,151.0,,,,,
0,0.19590483605861664,994,1.0359797477722168,0.29739758372306824,0.06935450434684753,137.5,,,,,
0,0.2966074049472809,999,1.268632173538208,0.24167469143867493,0.08674855530261993,133.5,,,,,
0,0.0,1004,5.580153583650826e-07,5.580153583650826e-07,0.0,254.0,,,,,
0,0.20351310074329376,1009,0.8587883710861206,0.17152845859527588,0.0560467503964901,10.5,,,,,
0,0.0,1014,4.3448170572446543e-07,4.3448170572446543e-07,0.0,295.0,,,,,
0,0.4896381199359894,1019,2.723903179168701,0.8511332869529724,0.17869871854782104,253.5,,,,,
0,0.30137789249420166,1024,1.7004079818725586,0.7323811650276184,0.07305420935153961,263.5,,,,,
0,0.18588946759700775,1029,0.8783354759216309,0.2957720160484314,0.042156901210546494,134.0,,,,,
0,0.0,1034,1.3385401871346403e-06,1.3385401871346403e-06,0.0,200.0,,,,,
0,0.30326762795448303,1039,1.2131307125091553,0.2713901400566101,0.0670410543680191,13.5,,,,,
0,0.2305363565683365,1044,0.9298990964889526,0.25111323595046997,0.04354262351989746,43.5,,,,,
0,0.0,1049,0.017128268256783485,0.017128268256783485,0.0,41.5,,,,,
0,0.17529365420341492,1054,0.8926102519035339,0.3612675964832306,0.03615107014775276,113.5,,,,,
0,0.2053559124469757,1059,1.1538174152374268,0.4464193284511566,0.05933723971247673,2.5,,,,,
0,0.0,1064,4.381687119803246e-07,4.381687119803246e-07,0.0,293.0,,,,,
0,0.0,1069,4.7017655901981925e-07,4.7017655901981925e-07,0.0,295.5,,,,,
0,0.0,1074,4.925092298435629e-07,4.925092298435629e-07,0.0,299.0,,,,,
0,0.0,1079,6.061712269911368e-07,6.061712269911368e-07,0.0,281.0,,,,,
0,0.3353536128997803,1084,1.5752931833267212,0.22155442833900452,0.13660630583763123,114.0,,,,,
0,0.24271714687347412,1089,1.0231008529663086,0.2518467307090759,0.05716395378112793,66.0,,,,,
0,0.0,1094,1.3694946119358065e-06,1.3694946119358065e-06,0.0,48.5,,,,,
0,0.0,1099,2.6896563213085756e-05,2.6896563213085756e-05,0.0,9.5,,,,,
0,0.213679239153862,1104,0.7958450317382812,0.18345332145690918,0.037006642669439316,9.5,,,,,
0,0.36985981464385986,1109,1.4914844036102295,0.28360337018966675,0.0936322808265686,7.5,,,,,
0,0.38691723346710205,1114,1.8203492164611816,0.6515742540359497,0.07898810505867004,6.5,,,,,
0,0.125146746635437,1119,0.6054834127426147,0.18536174297332764,0.033965639770030975,1.5,,,,,
0,0.0,1124,1.8229026181870722e-06,1.8229026181870722e-06,0.0,29.5,,,,,
0,0.33462169766426086,1129,1.5073955059051514,0.45492300391197205,0.07664582878351212,98.0,,,,,
0,0.341728150844574,1134,1.6150734424591064,0.2516055703163147,0.1360023319721222,136.5,,,,,
0,0.0,1139,2.947143968867749e-07,2.947143968867749e-07,0.0,286.0,,,,,
0,0.21161743998527527,1144,1.0533671379089355,0.36720597743988037,0.05258527398109436,109.5,,,,,
0,0.26892510056495667,1149,1.0537428855895996,0.2374996691942215,0.055678606033325195,14.5,,,,,
0,0.3503868579864502,1154,1.354449987411499,0.3083762526512146,0.06906000524759293,58.0,,,,,
0,0.2360624372959137,1159,1.0398145914077759,0.2651475667953491,0.06050843000411987,129.5,,,,,
0,0.0,1164,1.8377605783825857e-06,1.8377605783825857e-06,0.0,218.0,,,,,
0,0.0,1169,3.730692412773351e-07,3.730692412773351e-07,0.0,227.5,,,,,
0,0.19404445588588715,1174,0.9365167617797852,0.22812941670417786,0.06405968219041824,6.5,,,,,
0,0.0,1179,2.928032927229651e-07,2.928032927229651e-07,0.0,204.0,,,,,
0,0.0,1184,5.876431146134564e-07,5.876431146134564e-07,0.0,192.0,,,,,
0,0.3062949776649475,1189,1.3228099346160889,0.4045252799987793,0.061138927936553955,2.0,,,,,
0,0.23374271392822266,1194,0.8922673463821411,0.1971241533756256,0.045531559735536575,2.5,,,,,
0,0.1756511777639389,1199,0.7704135179519653,0.2220507711172104,0.03941207751631737,72.0,,,,,
0,0.2574822008609772,1204,1.13742995262146,0.32249918580055237,0.05999328941106796,5.5,,,,,
0,0.19917088747024536,1209,0.9421728849411011,0.26678571105003357,0.05540907382965088,67.5,,,,,
0,0.0,1214,0.012720409780740738,0.012720409780740738,0.0,77.0,,,,,
0,0.21095919609069824,1219,1.080307126045227,0.39033275842666626,0.05361119657754898,101.0,,,,,
0,0.29158255457878113,1224,1.147420883178711,0.2831787168979645,0.05621539056301117,98.0,,,,,
0,0.0,1229,2.1154582441340608e-07,2.1154582441340608e-07,0.0,254.0,,,,,
0,0.37449783086776733,1234,1.5190773010253906,0.34574365615844727,0.08486761152744293,138.0,,,,,
0,0.19342434406280518,1239,0.863701343536377,0.19565294682979584,0.05623994395136833,6.0,,,,,
0,0.526457667350769,1244,2.7659692764282227,1.1845910549163818,0.105692557990551,242.0,,,,,
0,0.1582411527633667,1249,0.8475043773651123,0.33754003047943115,0.03869640827178955,88.0,,,,,
0,0.0,1254,1.730629628582392e-05,1.730629628582392e-05,0.0,68.5,,,,,
0,0.25009527802467346,1259,1.156524658203125,0.29818663001060486,0.07162950187921524,49.5,,,,,
0,0.1963670551776886,1264,0.8827603459358215,0.25679638981819153,0.04664596542716026,71.5,,,,,
0,0.2895745038986206,1269,1.4957752227783203,0.5998304486274719,0.06335916370153427,92.5,,,,,
0,0.26983505487442017,1274,1.1949162483215332,0.28587961196899414,0.07387331128120422,54.0,,,,,
0,0.22675950825214386,1279,0.8829814195632935,0.20599937438964844,0.04469259828329086,78.5,,,,,
0,0.2118472009897232,1284,0.8301547765731812,0.2106875479221344,0.039154574275016785,8.5,,,,,
0,0.2124672830104828,1289,0.8704062700271606,0.2100169062614441,0.047090962529182434,27.0,,,,,
0,0.2588488757610321,1294,1.05997633934021,0.24833868443965912,0.05878796800971031,20.5,,,,,
0,0.17058466374874115,1299,0.94559645652771,0.4369437098503113,0.033496685326099396,20.5,,,,,
0,0.0,1304,2.6686661840358283e-06,2.6686661840358283e-06,0.0,44.5,,,,,
0,0.0,1309,3.56630994247098e-06,3.56630994247098e-06,0.0,46.5,,,,,
0,0.0,1314,8.330395075972774e-07,8.330395075972774e-07,0.0,202.5,,,,,
0,0.0,1319,5.616375347017311e-07,5.616375347017311e-07,0.0,260.5,,,,,
0,0.25162237882614136,1324,0.8982647657394409,0.17538870871067047,0.04392625764012337,145.5,,,,,
0,0.2002643346786499,1329,0.8265916705131531,0.2087235152721405,0.04346789792180061,9.0,,,,,
0,0.25145211815834045,1334,1.0203440189361572,0.20147797465324402,0.06319238245487213,151.0,,,,,
0,0.0,1339,3.055569663956703e-07,3.055569663956703e-07,0.0,290.5,,,,,
0,0.17661401629447937,1344,0.7369898557662964,0.20514754951000214,0.03572285920381546,8.0,,,,,
0,,1344,,,,,0.296158105134964,0.04363252967596054,0.8498626351356506,212.34320068359375,0.16777107119560242
1,0.19955475628376007,1349,0.7766969203948975,0.16230258345603943,0.04305696487426758,9.0,,,,,
1,0.23963560163974762,1354,0.8920674324035645,0.1815594732761383,0.04624735563993454,12.0,,,,,
1,0.19596520066261292,1359,0.8342968225479126,0.213286891579628,0.045815903693437576,157.5,,,,,
1,0.2845345437526703,1364,1.1013529300689697,0.22117026150226593,0.06222271919250488,143.5,,,,,
1,0.25670817494392395,1369,0.9393225312232971,0.18690621852874756,0.04779999330639839,7.5,,,,,
1,0.23072415590286255,1374,0.9397165775299072,0.2242560237646103,0.05080244690179825,130.0,,,,,
1,0.20957385003566742,1379,0.8566946387290955,0.15501752495765686,0.05650588124990463,108.5,,,,,
1,0.1702842116355896,1384,0.6935213804244995,0.17655907571315765,0.03527877479791641,72.0,,,,,
1,0.0,1389,2.1262972040858585e-06,2.1262972040858585e-06,0.0,92.5,,,,,
1,0.18757005035877228,1394,0.9845054149627686,0.28455406427383423,0.06496226042509079,29.5,,,,,
1,0.23926328122615814,1399,1.0938665866851807,0.24533572793006897,0.07400085777044296,15.5,,,,,
1,0.0,1404,5.740237611462362e-06,5.740237611462362e-06,0.0,9.0,,,,,
1,0.3250485062599182,1409,1.3404934406280518,0.3392986059188843,0.07021956145763397,4.0,,,,,
1,0.24015794694423676,1414,0.8784399628639221,0.18520554900169373,0.04258370399475098,13.5,,,,,
1,0.0,1419,5.999754648655653e-06,5.999754648655653e-06,0.0,1.0,,,,,
1,0.20058506727218628,1424,0.7465910911560059,0.14777438342571259,0.03952931612730026,3.5,,,,,
1,0.235890731215477,1429,0.9804155826568604,0.19069573283195496,0.06358768045902252,4.0,,,,,
1,0.0,1434,3.5053239116678014e-05,3.5053239116678014e-05,0.0,1.0,,,,,
1,0.21764907240867615,1439,0.8397806882858276,0.19424955546855927,0.042046595364809036,4.0,,,,,
1,0.0,1444,5.484318990056636e-06,5.484318990056636e-06,0.0,0.0,,,,,
1,0.0,1449,2.9983445983816637e-06,2.9983445983816637e-06,0.0,1.5,,,,,
1,0.4086923599243164,1454,1.4684655666351318,0.39341020584106445,0.05153413116931915,22.0,,,,,
1,0.0,1459,1.0217377166554797e-06,1.0217377166554797e-06,0.0,8.5,,,,,
1,0.1758091300725937,1464,0.9047582149505615,0.25099730491638184,0.06042853742837906,10.0,,,,,
